DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1496.7776,5952.0845,5952084.5,nan,8.998,8.998,1.4515,124.3686,0.0,nan,99.5864,1.3347,1.3299,1496.7776,0.6119,-684.3026,nan,0.072,0.0225,0.0225,19527.8359,2.4286,1.4515,2.1069,284.2038,1.0,1.0,-1418.2876,75.224,0.0225,12.0
1496.93,5916.1992,5916199.5,nan,9.0094,9.0094,1.5263,124.6572,0.0,nan,95.8863,1.3598,1.3581,1496.9299,0.5978,-684.3762,nan,0.0628,0.0226,0.0226,19410.1035,2.4196,1.5263,2.3295,283.7108,1.0,1.0,-1418.4399,75.119,0.0226,12.0
1497.0824,5820.4634,5820463.5,nan,9.0161,9.0161,1.627,126.306,0.0,nan,92.2221,1.3845,1.3919,1497.0824,0.5992,-684.4497,nan,0.0426,0.0204,0.0204,19096.0078,2.4119,1.627,2.6471,283.2666,1.0,1.0,-1418.5924,77.606,0.0204,12.0
1497.2348,5788.457,5788457.0,nan,9.0184,9.0184,1.7027,127.1223,0.0,nan,89.5873,1.4212,1.4289,1497.2347,0.6184,-684.5232,nan,0.0284,0.0174,0.0174,18991.0,2.4142,1.7027,2.8993,283.0169,1.0,1.0,-1418.7448,80.824,0.0174,13.0
1497.3872,5837.5718,5837571.5,nan,9.0228,9.0228,1.74,126.6125,0.0,nan,87.8778,1.4456,1.4517,1497.3872,0.6401,-684.5967,nan,0.0263,0.0164,0.0164,19152.1387,2.4249,1.74,3.0277,282.8867,1.0,1.0,-1418.8972,81.949,0.0164,13.0
1497.5396,5921.5298,5921530.0,nan,9.0201,9.0201,1.7388,125.5055,0.0,nan,86.3478,1.4728,1.4646,1497.5396,0.6436,-684.6703,nan,0.0371,0.0183,0.0183,19427.5918,2.4383,1.7388,3.0236,282.7935,1.0,1.0,-1419.0496,79.906,0.0183,13.0
1497.692,5986.9458,5986946.0,nan,9.0142,9.0142,1.7975,124.5563,0.0,nan,83.8816,1.5093,1.5082,1497.692,0.6238,-684.7438,nan,0.0534,0.0214,0.0214,19642.2109,2.4466,1.7975,3.2311,282.643,1.0,1.0,-1419.202,76.42,0.0214,13.0
1497.8444,6022.3735,6022373.5,nan,9.0108,9.0108,1.8882,123.8083,0.0,nan,81.015,1.5446,1.5658,1497.8444,0.5965,-684.8173,nan,0.0552,0.0231,0.0231,19758.4434,2.4463,1.8882,3.5655,282.3842,1.0,1.0,-1419.3544,74.575,0.0231,13.0
1497.9968,5994.9961,5994996.0,nan,9.0135,9.0135,1.9572,123.4184,0.0,nan,79.2009,1.5904,1.5908,1497.9968,0.5877,-684.8909,nan,0.041,0.0219,0.0219,19668.623,2.4275,1.9572,3.8307,282.199,1.0,1.0,-1419.5068,75.921,0.0219,13.0
1498.1492,5895.124,5895124.0,nan,9.0228,9.0228,2.0148,123.921,0.0,nan,79.0659,1.646,1.6155,1498.1492,0.6062,-684.9644,nan,0.027,0.0189,0.0189,19340.959,2.3967,2.0148,4.0595,282.3164,1.0,1.0,-1419.6592,79.262,0.0189,13.0
1498.3016,5747.4492,5747449.5,nan,9.033,9.033,2.1486,125.5533,0.0,nan,80.6002,1.6714,1.6412,1498.3016,0.6389,-685.0379,nan,0.0206,0.0164,0.0164,18856.4609,2.3675,2.1486,4.6167,282.7074,1.0,1.0,-1419.8116,81.955,0.0164,13.0
1498.454,5652.6899,5652690.0,nan,9.0473,9.0473,2.2027,127.143,0.0,nan,83.4175,1.6279,1.6147,1498.454,0.6605,-685.1115,nan,0.0223,0.0161,0.0161,18545.5703,2.3579,2.2027,4.8517,283.3331,1.0,1.0,-1419.964,82.323,0.0161,13.0
1498.6064,5691.5176,5691517.5,nan,9.1116,9.1116,2.0381,127.2985,0.0,nan,87.2623,1.528,1.5457,1498.6064,0.6585,-685.185,nan,0.034,0.0179,0.0179,18672.959,2.377,2.0381,4.1538,284.1112,1.0,1.0,-1420.1163,80.293,0.0179,13.0
1498.7588,5807.3911,5807391.0,nan,9.3064,9.3064,1.7809,126.203,0.0,nan,90.9006,1.4519,1.4879,1498.7588,0.6365,-685.2585,nan,0.0487,0.0202,0.0202,19053.1191,2.4046,1.7809,3.1714,284.7744,1.0,1.0,-1420.2688,77.831,0.0202,13.0
1498.9112,6001.2246,6001224.5,nan,9.5947,9.5947,1.6645,124.5545,0.0,nan,92.747,1.4812,1.5106,1498.9111,0.6078,-685.332,nan,0.0625,0.0219,0.0219,19689.0566,2.4524,1.6645,2.7707,285.3046,1.0,1.0,-1420.4211,75.913,0.0219,13.0
1499.0636,6218.4614,6218461.5,nan,9.6917,9.6917,1.7264,122.1443,0.0,nan,93.2602,1.5336,1.5743,1499.0636,0.5824,-685.4056,nan,0.0776,0.0237,0.0237,20401.7773,2.492,1.7264,2.9804,285.7384,1.0,1.0,-1420.5736,73.95,0.0237,13.0
1499.216,6392.9727,6392973.0,nan,9.4654,9.4654,1.7099,118.9526,0.0,nan,92.6891,1.4549,1.4769,1499.2159,0.5652,-685.4791,nan,0.095,0.0262,0.0262,20974.3203,2.495,1.7099,2.9239,286.0624,1.0,1.0,-1420.726,71.121,0.0262,13.0
1499.3684,6435.7368,6435737.0,nan,9.3084,9.3084,1.572,116.3691,0.0,nan,91.0654,1.3443,1.3243,1499.3684,0.5553,-685.5526,nan,0.0993,0.0285,0.0285,21114.623,2.4571,1.572,2.4712,286.2655,1.0,1.0,-1420.8784,68.607,0.0285,13.0
1499.5208,6217.9434,6217943.5,nan,9.373,9.373,1.5569,117.0201,0.0,nan,90.4329,1.4339,1.4673,1499.5208,0.5546,-685.6262,nan,0.0832,0.0285,0.0285,20400.0762,2.3872,1.5569,2.4241,286.3908,1.0,1.0,-1421.0308,68.605,0.0285,13.0
1499.6732,5838.646,5838646.0,nan,9.5772,9.5772,1.8548,121.8167,0.0,nan,91.8829,1.6514,1.8115,1499.6732,0.5665,-685.6997,nan,0.0669,0.0263,0.0263,19155.6621,2.3335,1.8548,3.4402,286.4053,1.0,1.0,-1421.1832,71.114,0.0263,13.0
1499.8256,5521.2612,5521261.5,nan,9.7248,9.7248,2.2243,127.9768,0.0,nan,94.2381,1.6139,1.7626,1499.8256,0.5874,-685.7733,nan,0.0559,0.0237,0.0237,18114.375,2.3182,2.2243,4.9476,286.2697,1.0,1.0,-1421.3356,73.911,0.0237,13.0
1499.978,5380.3057,5380305.5,nan,9.7148,9.7148,2.0052,131.1036,0.0,nan,97.0322,1.3031,1.307,1499.978,0.6061,-685.8467,nan,0.0495,0.0223,0.0223,17651.9219,2.3142,2.0052,4.0209,286.1609,1.0,1.0,-1421.488,75.485,0.0223,13.0
1500.1304,5417.7085,5417708.5,nan,9.5493,9.5493,1.3878,131.1566,0.0,nan,100.4376,1.1676,1.1717,1500.1304,0.6146,-685.9203,nan,0.0578,0.0225,0.0225,17774.6328,2.3313,1.3878,1.9259,286.1429,1.0,1.0,-1421.6404,75.272,0.0225,13.0
1500.2828,5476.5029,5476503.0,nan,9.4645,9.4645,1.3249,130.9485,0.0,nan,103.3268,1.1743,1.2028,1500.2828,0.61,-685.9938,nan,0.071,0.0234,0.0234,17967.5293,2.3528,1.3249,1.7554,286.1101,1.0,1.0,-1421.7927,74.258,0.0234,13.0
1500.4352,5498.5215,5498521.5,nan,9.5015,9.5015,1.3716,131.321,0.0,nan,104.8144,1.1933,1.2282,1500.4352,0.6006,-686.0674,nan,0.0731,0.0235,0.0235,18039.7695,2.369,1.3716,1.8814,286.0893,1.0,1.0,-1421.9452,74.191,0.0235,13.0
1500.5876,5482.4575,5482457.5,nan,9.4928,9.4928,1.4241,131.9782,0.0,nan,105.4755,1.2124,1.2492,1500.5875,0.6006,-686.1409,nan,0.0615,0.022,0.022,17987.0664,2.3739,1.4241,2.0281,286.0552,1.0,1.0,-1422.0975,75.843,0.022,13.0
1500.74,5473.063,5473063.0,nan,9.3907,9.3907,1.4378,132.4698,0.0,nan,105.703,1.2182,1.2487,1500.74,0.6146,-686.2144,nan,0.0476,0.0196,0.0196,17956.2422,2.3787,1.4378,2.0674,285.9354,1.0,1.0,-1422.25,78.419,0.0196,14.0
1500.8924,5504.6396,5504639.5,nan,9.3249,9.3249,1.4588,132.1556,0.0,nan,105.3357,1.2142,1.2358,1500.8923,0.6339,-686.288,nan,0.0376,0.0176,0.0176,18059.8418,2.3867,1.4588,2.128,285.8029,1.0,1.0,-1422.4023,80.695,0.0176,14.0
1501.0448,5589.0146,5589015.0,nan,9.2844,9.2844,1.4655,130.9551,0.0,nan,104.9805,1.2053,1.2225,1501.0448,0.6472,-686.3615,nan,0.0339,0.0165,0.0165,18336.6621,2.4013,1.4655,2.1476,285.576,1.0,1.0,-1422.5548,81.838,0.0165,14.0
1501.1972,5700.063,5700063.0,nan,9.1927,9.1927,1.4427,129.422,0.0,nan,104.3258,1.1779,1.1846,1501.1971,0.6506,-686.435,nan,0.0364,0.0167,0.0167,18700.9941,2.4203,1.4427,2.0815,285.282,1.0,1.0,-1422.7072,81.617,0.0167,14.0
1501.3496,5800.8096,5800809.5,nan,9.0976,9.0976,1.3839,127.9829,0.0,nan,101.7264,1.17,1.1662,1501.3496,0.6439,-686.5085,nan,0.04,0.0175,0.0175,19031.5273,2.4357,1.3839,1.9152,285.032,1.0,1.0,-1422.8596,80.762,0.0175,14.0
1501.502,5814.3086,5814308.5,nan,9.0638,9.0638,1.4177,127.3744,0.0,nan,97.3104,1.2282,1.2339,1501.502,0.6375,-686.5821,nan,0.0409,0.0182,0.0182,19075.8145,2.4298,1.4177,2.0098,284.8403,1.0,1.0,-1423.012,79.949,0.0182,14.0
1501.6544,5733.8701,5733870.0,nan,9.0532,9.0532,1.5362,127.8738,0.0,nan,92.202,1.3333,1.3531,1501.6544,0.6352,-686.6556,nan,0.0371,0.0184,0.0184,18811.9102,2.4056,1.5362,2.36,284.7316,1.0,1.0,-1423.1644,79.743,0.0184,14.0
1501.8068,5655.8408,5655841.0,nan,9.0542,9.0542,1.7186,128.7159,0.0,nan,87.6525,1.4308,1.4529,1501.8068,0.6368,-686.7291,nan,0.033,0.0183,0.0183,18555.9082,2.3884,1.7186,2.9537,284.7295,1.0,1.0,-1423.3168,79.878,0.0183,14.0
1501.9592,5631.1816,5631181.5,nan,9.0579,9.0579,1.8598,129.2319,0.0,nan,85.352,1.472,1.4987,1501.9592,0.6376,-686.8027,nan,0.0314,0.0182,0.0182,18475.0059,2.3876,1.8598,3.4587,284.7333,1.0,1.0,-1423.4692,79.992,0.0182,14.0
1502.1116,5656.0088,5656009.0,nan,9.0647,9.0647,1.8677,129.342,0.0,nan,85.8273,1.4774,1.506,1502.1116,0.636,-686.8762,nan,0.0351,0.0187,0.0187,18556.459,2.4001,1.8677,3.4884,284.6301,1.0,1.0,-1423.6216,79.446,0.0187,14.0
1502.264,5695.0205,5695020.5,nan,9.1128,9.1128,1.8619,129.1058,0.0,nan,88.4937,1.4901,1.5071,1502.264,0.6295,-686.9497,nan,0.0417,0.0195,0.0195,18684.4492,2.4123,1.8619,3.4666,284.3948,1.0,1.0,-1423.7739,78.543,0.0195,14.0
1502.4164,5712.0747,5712075.0,nan,9.2118,9.2118,1.8986,128.7422,0.0,nan,91.751,1.4888,1.5157,1502.4164,0.6232,-687.0233,nan,0.0433,0.0196,0.0196,18740.4023,2.4127,1.8986,3.6047,284.1166,1.0,1.0,-1423.9264,78.484,0.0196,14.0
1502.5688,5691.7837,5691784.0,nan,9.2483,9.2483,1.9422,128.6474,0.0,nan,92.7016,1.4622,1.4979,1502.5687,0.6257,-687.0968,nan,0.0362,0.0184,0.0184,18673.832,2.4023,1.9422,3.7722,283.9738,1.0,1.0,-1424.0787,79.763,0.0184,14.0
1502.7212,5637.9155,5637915.5,nan,9.1461,9.1461,1.9193,128.8862,0.0,nan,90.8672,1.4176,1.4228,1502.7212,0.6399,-687.1703,nan,0.0289,0.0172,0.0172,18497.0977,2.384,1.9193,3.6836,284.0401,1.0,1.0,-1424.2312,81.121,0.0172,14.0
1502.8736,5581.9204,5581920.5,nan,9.0335,9.0335,1.815,129.1268,0.0,nan,87.7798,1.3777,1.3721,1502.8735,0.6532,-687.2438,nan,0.025,0.0166,0.0166,18313.3867,2.3647,1.815,3.2943,284.2535,1.0,1.0,-1424.3835,81.746,0.0166,14.0
1503.026,5587.2695,5587269.5,nan,9.0157,9.0157,1.6994,128.9803,0.0,nan,83.4775,1.3744,1.3901,1503.026,0.6561,-687.3174,nan,0.024,0.0167,0.0167,18330.9375,2.3643,1.6994,2.8881,284.5122,1.0,1.0,-1424.536,81.614,0.0167,14.0
1503.1784,5754.0288,5754029.0,nan,9.0341,9.0341,1.6745,127.2849,0.0,nan,79.0723,1.3769,1.4122,1503.1783,0.6458,-687.3909,nan,0.0238,0.0169,0.0169,18878.0488,2.4029,1.6745,2.8039,284.737,1.0,1.0,-1424.6884,81.411,0.0169,14.0
1503.3308,6138.7217,6138721.5,nan,9.0161,9.0161,1.6195,122.929,0.0,nan,76.2273,1.3622,1.4013,1503.3308,0.6261,-687.4644,nan,0.0203,0.016,0.016,20140.1621,2.4758,1.6195,2.6227,284.7981,1.0,1.0,-1424.8408,82.429,0.016,14.0
1503.4832,6622.0439,6622044.0,nan,8.9733,8.9733,1.5663,117.4209,0.0,nan,74.1153,1.3663,1.3795,1503.4832,0.6114,-687.538,nan,0.0172,0.0148,0.0148,21725.8652,2.5511,1.5663,2.4532,284.6386,1.0,1.0,-1424.9932,83.699,0.0148,14.0
1503.6356,6944.9082,6944908.0,nan,8.9681,8.9681,1.5648,113.2379,0.0,nan,72.1949,1.4618,1.4301,1503.6356,0.6115,-687.6115,nan,0.0193,0.0152,0.0152,22785.1309,2.5801,1.5648,2.4487,284.3825,1.0,1.0,-1425.1456,83.262,0.0152,14.0
1503.788,6880.2354,6880235.5,nan,9.0075,9.0075,1.8408,112.3694,0.0,nan,71.8718,1.7104,1.7122,1503.788,0.6229,-687.6851,nan,0.0286,0.0173,0.0173,22572.9512,2.5365,1.8408,3.3885,284.1849,1.0,1.0,-1425.298,80.933,0.0173,14.0
1503.9404,6433.1133,6433113.0,nan,9.0465,9.0465,2.4956,115.3723,0.0,nan,72.9823,1.9886,2.0922,1503.9404,0.6301,-687.7585,nan,0.0396,0.0201,0.0201,21106.0137,2.4351,2.4956,6.2281,284.0979,1.0,1.0,-1425.4504,77.941,0.0201,14.0
1504.0928,6026.3262,6026326.5,nan,9.0671,9.0671,2.9422,120.0992,0.0,nan,74.5852,1.986,2.0344,1504.0928,0.6209,-687.8321,nan,0.0503,0.0231,0.0231,19771.4121,2.3745,2.9422,8.6567,284.015,1.0,1.0,-1425.6028,74.624,0.0231,14.0
1504.2452,5852.7134,5852713.5,nan,9.0722,9.0722,2.5191,123.4185,0.0,nan,77.3322,1.7033,1.6573,1504.2452,0.5986,-687.9056,nan,0.059,0.0257,0.0257,19201.8145,2.3699,2.5191,6.3459,283.9992,1.0,1.0,-1425.7551,71.697,0.0257,14.0
1504.3976,5890.4653,5890465.5,nan,9.0721,9.0721,1.9209,123.7644,0.0,nan,79.7717,1.4804,1.482,1504.3976,0.5738,-687.9791,nan,0.0652,0.0273,0.0273,19325.6738,2.3918,1.9209,3.69,283.9947,1.0,1.0,-1425.9076,69.991,0.0273,14.0
1504.55,6077.2402,6077240.0,nan,9.0697,9.0697,1.6785,121.8485,0.0,nan,79.5325,1.4128,1.4502,1504.5499,0.555,-688.0527,nan,0.0669,0.0278,0.0278,19938.4512,2.4295,1.6785,2.8174,283.8644,1.0,1.0,-1426.0599,69.476,0.0278,14.0
1504.7024,6307.1558,6307156.0,nan,9.065,9.065,1.6551,119.1653,0.0,nan,77.5124,1.4156,1.4505,1504.7024,0.5449,-688.1262,nan,0.0663,0.0277,0.0277,20692.7695,2.4659,1.6551,2.7393,283.5704,1.0,1.0,-1426.2124,69.502,0.0277,14.0
1504.8548,6422.6284,6422628.5,nan,9.0659,9.0659,1.6843,117.4243,0.0,nan,75.4421,1.4667,1.4923,1504.8547,0.5437,-688.1998,nan,0.0662,0.0279,0.0279,21071.6152,2.4743,1.6843,2.8368,283.2714,1.0,1.0,-1426.3647,69.255,0.0279,14.0
1505.0072,6311.3281,6311328.5,nan,9.0742,9.0742,1.8606,118.1936,0.0,nan,73.447,1.6455,1.6324,1505.0072,0.5462,-688.2733,nan,0.066,0.0287,0.0287,20706.457,2.4474,1.8606,3.462,283.0043,1.0,1.0,-1426.5172,68.394,0.0287,14.0
1505.1596,6040.9287,6040928.5,nan,9.0969,9.0969,2.2544,121.2327,0.0,nan,71.9526,1.9094,1.8547,1505.1595,0.5475,-688.3468,nan,0.0634,0.0295,0.0295,19819.3203,2.4028,2.2544,5.0822,282.8997,1.0,1.0,-1426.6696,67.508,0.0295,14.0
1505.312,5795.4106,5795411.0,nan,9.1096,9.1096,2.6201,124.7945,0.0,nan,71.9736,1.9744,1.9418,1505.312,0.5469,-688.4203,nan,0.0567,0.0293,0.0293,19013.8145,2.3728,2.6201,6.8649,283.0177,1.0,1.0,-1426.822,67.792,0.0293,14.0
1505.4644,5708.314,5708314.0,nan,9.0893,9.0893,2.525,127.208,0.0,nan,73.1602,1.7192,1.7233,1505.4644,0.5484,-688.4939,nan,0.0492,0.0277,0.0277,18728.0645,2.3824,2.525,6.3756,283.2983,1.0,1.0,-1426.9744,69.522,0.0277,14.0
1505.6168,5836.4048,5836404.5,nan,9.08,9.08,1.9893,126.8295,0.0,nan,74.5546,1.513,1.5081,1505.6168,0.5534,-688.5674,nan,0.0444,0.0253,0.0253,19148.3086,2.4286,1.9893,3.9575,283.6024,1.0,1.0,-1427.1268,72.225,0.0253,14.0
1505.7692,6175.6313,6175631.5,nan,9.0893,9.0893,1.7111,123.0052,0.0,nan,75.7711,1.5149,1.5061,1505.7692,0.559,-688.6409,nan,0.0456,0.0234,0.0234,20261.2578,2.4922,1.7111,2.9279,283.7116,1.0,1.0,-1427.2792,74.281,0.0234,14.0
1505.9216,6427.8423,6427842.5,nan,9.084,9.084,1.724,119.9091,0.0,nan,76.0409,1.5535,1.5486,1505.9216,0.561,-688.7145,nan,0.0535,0.0236,0.0236,21088.7227,2.5287,1.724,2.9722,283.5984,1.0,1.0,-1427.4316,73.989,0.0236,14.0
1506.074,6184.0396,6184039.5,nan,9.0888,9.0888,1.7766,123.8533,0.0,nan,74.5949,1.5678,1.5513,1506.074,0.5623,-688.788,nan,0.0596,0.0251,0.0251,20288.8438,2.5128,1.7766,3.1562,283.3569,1.0,1.0,-1427.584,72.432,0.0251,14.0
1506.2264,5649.2544,5649254.5,nan,9.1223,9.1223,1.8926,132.0314,0.0,nan,72.692,1.7116,1.7064,1506.2264,0.5677,-688.8615,nan,0.0577,0.0262,0.0262,18534.3008,2.4471,1.8926,3.582,283.2383,1.0,1.0,-1427.7363,71.207,0.0262,14.0
1506.3788,5284.4385,5284438.5,nan,9.1557,9.1557,2.289,135.6236,0.0,nan,73.0014,1.9312,1.977,1506.3788,0.579,-688.9351,nan,0.0494,0.0261,0.0261,17337.3965,2.3514,2.289,5.2395,283.2466,1.0,1.0,-1427.8888,71.29,0.0261,14.0
1506.5312,5100.8403,5100840.5,nan,9.1577,9.1577,2.6133,136.2704,0.0,nan,76.4926,1.8925,1.9198,1506.5311,0.5944,-689.0086,nan,0.0381,0.0243,0.0243,16735.041,2.2805,2.6133,6.8294,283.4489,1.0,1.0,-1428.0411,73.315,0.0243,14.0
1506.6836,4946.0444,4946044.5,nan,9.1265,9.1265,2.3974,140.1118,0.0,nan,81.9751,1.5901,1.5439,1506.6836,0.6087,-689.0821,nan,0.0341,0.0224,0.0224,16227.1797,2.2736,2.3974,5.7474,283.6776,1.0,1.0,-1428.1936,75.356,0.0224,14.0
1506.836,4836.8833,4836883.5,nan,9.1121,9.1121,1.7576,144.9514,0.0,nan,87.5408,1.3893,1.3583,1506.8359,0.6205,-689.1556,nan,0.0369,0.0212,0.0212,15869.04,2.3002,1.7576,3.0892,283.6859,1.0,1.0,-1428.3459,76.671,0.0212,14.0
1506.9884,4865.2778,4865278.0,nan,9.1158,9.1158,1.4908,145.5727,0.0,nan,90.3029,1.353,1.3422,1506.9884,0.6277,-689.2292,nan,0.0379,0.0203,0.0203,15962.1982,2.3237,1.4908,2.2224,283.3784,1.0,1.0,-1428.4984,77.672,0.0203,14.0
1507.1408,5078.356,5078356.0,nan,9.0802,9.0802,1.4563,141.2131,0.0,nan,89.0697,1.4317,1.3796,1507.1407,0.6306,-689.3027,nan,0.0356,0.0194,0.0194,16661.2734,2.3528,1.4563,2.1208,282.8758,1.0,1.0,-1428.6508,78.626,0.0194,14.0
1507.2932,5470.1167,5470116.5,nan,9.0325,9.0325,1.6208,133.85,0.0,nan,85.9583,1.6256,1.5473,1507.2932,0.6263,-689.3762,nan,0.0382,0.0195,0.0195,17946.5762,2.4021,1.6208,2.627,282.4087,1.0,1.0,-1428.8032,78.582,0.0195,14.0
1507.4456,5941.1602,5941160.0,nan,8.9935,8.9935,1.977,125.6624,0.0,nan,82.9452,1.8928,1.8392,1507.4456,0.6145,-689.4498,nan,0.0491,0.0209,0.0209,19491.9941,2.4494,1.977,3.9085,281.9756,1.0,1.0,-1428.9556,77.042,0.0209,14.0
1507.598,6347.0293,6347029.0,nan,8.9695,8.9695,2.2902,118.8854,0.0,nan,80.1383,1.9839,1.927,1507.598,0.5961,-689.5233,nan,0.0592,0.0228,0.0228,20823.5859,2.4756,2.2902,5.2452,281.6048,1.0,1.0,-1429.108,74.968,0.0228,14.0
1507.7504,6630.979,6630979.0,nan,8.9602,8.9602,2.2361,114.4831,0.0,nan,77.6649,1.8215,1.7605,1507.7504,0.5778,-689.5968,nan,0.0627,0.0243,0.0243,21755.1816,2.4906,2.2361,5.0001,281.2614,1.0,1.0,-1429.2604,73.239,0.0243,14.0
1507.9028,6714.6919,6714692.0,nan,8.966,8.966,2.156,112.5342,0.0,nan,76.0393,1.7896,1.7699,1507.9028,0.5677,-689.6703,nan,0.0616,0.0252,0.0252,22029.8301,2.4791,2.156,4.6484,280.8295,1.0,1.0,-1429.4128,72.283,0.0252,14.0
1508.0552,6655.7827,6655782.5,nan,8.9739,8.9739,2.343,111.7351,0.0,nan,75.4624,1.983,1.9976,1508.0552,0.5685,-689.7439,nan,0.0584,0.0253,0.0253,21836.5566,2.4399,2.343,5.4897,280.4529,1.0,1.0,-1429.5652,72.151,0.0253,14.0
1508.2076,6618.4229,6618423.0,nan,8.98,8.98,2.6613,110.5403,0.0,nan,76.256,2.1111,2.1248,1508.2076,0.5762,-689.8174,nan,0.0557,0.0251,0.0251,21713.9863,2.4003,2.6613,7.0823,280.2892,1.0,1.0,-1429.7175,72.415,0.0251,14.0
1508.36,6617.729,6617729.0,nan,8.9853,8.9853,2.6321,109.8117,0.0,nan,78.0547,2.0068,1.9949,1508.36,0.5825,-689.8909,nan,0.0557,0.025,0.025,21711.709,2.3842,2.6321,6.9279,280.2236,1.0,1.0,-1429.87,72.48,0.025,14.0
1508.5124,6582.1436,6582143.5,nan,8.988,8.988,2.3173,110.9588,0.0,nan,80.1213,1.8194,1.792,1508.5123,0.5809,-689.9645,nan,0.0585,0.0252,0.0252,21594.959,2.3961,2.3173,5.3696,280.2485,1.0,1.0,-1430.0223,72.296,0.0252,14.0
1508.6648,6567.9902,6567990.0,nan,8.9776,8.9776,2.0121,112.5344,0.0,nan,81.7611,1.7326,1.7003,1508.6648,0.5738,-690.038,nan,0.0626,0.0253,0.0253,21548.5234,2.4249,2.0121,4.0484,280.1754,1.0,1.0,-1430.1748,72.148,0.0253,14.0
1508.8172,6636.4971,6636497.0,nan,8.9595,8.9595,1.8912,112.4167,0.0,nan,82.3108,1.7696,1.7249,1508.8171,0.5683,-690.1116,nan,0.0642,0.0252,0.0252,21773.2852,2.4477,1.8912,3.5766,279.886,1.0,1.0,-1430.3271,72.327,0.0252,14.0
1508.9696,6614.9756,6614975.5,nan,8.9494,8.9494,1.9139,112.5009,0.0,nan,82.396,1.8526,1.8095,1508.9696,0.5708,-690.1851,nan,0.0592,0.0244,0.0244,21702.6758,2.4416,1.9139,3.6629,279.537,1.0,1.0,-1430.4796,73.21,0.0244,14.0
1509.122,6422.4448,6422444.5,nan,8.9417,8.9417,2.0624,114.648,0.0,nan,82.6519,1.9466,1.9353,1509.1219,0.5831,-690.2586,nan,0.0527,0.0232,0.0232,21071.0137,2.4158,2.0624,4.2533,279.3143,1.0,1.0,-1430.632,74.534,0.0232,14.0
1509.2744,6296.3154,6296315.5,nan,8.9398,8.9398,2.3242,116.2868,0.0,nan,82.5783,2.0583,2.0888,1509.2744,0.5956,-690.3322,nan,0.0477,0.0219,0.0219,20657.2031,2.4022,2.3242,5.4018,279.2849,1.0,1.0,-1430.7844,75.885,0.0219,14.0
1509.4268,6484.3633,6484363.5,nan,8.946,8.946,2.5821,114.3585,0.0,nan,82.7153,2.1633,2.2279,1509.4268,0.599,-690.4056,nan,0.0427,0.0203,0.0203,21274.1582,2.4329,2.5821,6.6674,279.3786,1.0,1.0,-1430.9368,77.695,0.0203,14.0
1509.5792,7003.5913,7003591.0,nan,8.9565,8.9565,2.6533,109.321,0.0,nan,83.0577,2.1984,2.2795,1509.5792,0.5905,-690.4792,nan,0.0309,0.0173,0.0173,22977.6621,2.5119,2.6533,7.0398,279.3766,1.0,1.0,-1431.0892,80.944,0.0173,14.0
1509.7316,7709.0059,7709006.0,nan,8.9735,8.9735,2.6232,103.6102,0.0,nan,82.3063,2.2381,2.3448,1509.7316,0.5763,-690.5527,nan,0.0293,0.0161,0.0161,25292.0156,2.6205,2.6232,6.8812,279.1551,1.0,1.0,-1431.2416,82.26,0.0161,14.0
1509.884,8071.9424,8071942.5,nan,8.9883,8.9883,2.7292,100.7969,0.0,nan,81.4393,2.4525,2.677,1509.884,0.5667,-690.6263,nan,0.0562,0.0194,0.0194,26482.75,2.6694,2.7292,7.4483,279.0238,1.0,1.0,-1431.394,78.601,0.0194,14.0
1510.0364,7698.7949,7698795.0,nan,8.9994,8.9994,3.2087,102.8366,0.0,nan,81.816,2.8807,3.2618,1510.0364,0.5656,-690.6998,nan,0.0935,0.0235,0.0235,25258.5137,2.5975,3.2087,10.296,279.2946,1.0,1.0,-1431.5464,74.2,0.0235,14.0
1510.1888,6971.9556,6971955.5,nan,9.0269,9.0269,3.9404,108.6917,0.0,nan,83.4187,3.1543,3.4367,1510.1888,0.5707,-690.7733,nan,0.1044,0.0256,0.0256,22873.8691,2.4862,3.9404,15.5271,279.9392,1.0,1.0,-1431.6987,71.834,0.0256,14.0
1510.3412,6273.9995,6273999.5,nan,9.118,9.118,4.023,116.0902,0.0,nan,86.673,2.7642,2.7289,1510.3412,0.577,-690.8469,nan,0.0938,0.0269,0.0269,20583.9883,2.3896,4.023,16.1844,280.9971,1.0,1.0,-1431.8512,70.423,0.0269,14.0
1510.4936,5792.3164,5792316.0,nan,9.2819,9.2819,2.6656,122.4717,0.0,nan,91.3604,2.1745,2.0931,1510.4935,0.5799,-690.9204,nan,0.081,0.027,0.027,19003.6621,2.3274,2.6656,7.1055,282.1689,1.0,1.0,-1432.0035,70.247,0.027,14.0
1510.646,5591.3164,5591316.0,nan,9.3978,9.3978,2.071,126.1531,0.0,nan,95.6686,1.8054,1.7591,1510.646,0.5793,-690.9939,nan,0.0833,0.0274,0.0274,18344.2129,2.3142,2.071,4.2889,283.029,1.0,1.0,-1432.156,69.844,0.0274,14.0
