DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PHIT,PIGE,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1633.1189,6606.7451,6606745.5,nan,8.9492,8.9492,115.081,0.0,nan,52.2707,3.1017,3.2042,4.4211,1633.1189,0.552,-750.4664,nan,0.0177,0.2271,0.074,0.074,0.074,21675.6738,2.4945,3.1016,3.1017,9.6212,43.2949,1.0,1.0,1.0,-1555.4189,67.417,0.074,23.0
1633.2276,6617.5044,6622428.0,nan,8.948,8.948,115.3394,0.0,nan,53.212,3.0629,3.1338,4.3155,1633.2275,0.5604,-750.5189,nan,0.0167,0.2271,0.0689,0.0689,0.0689,21727.127,2.5041,3.0627,3.0629,9.3813,43.2456,1.0,1.0,1.0,-1555.5276,68.989,0.0689,23.0
1633.2712,6628.7183,6628718.0,nan,8.9486,8.9486,115.443,0.0,nan,53.7893,3.0423,3.0983,4.2241,1633.2711,0.5601,-750.5399,nan,0.0164,0.2274,0.0671,0.0671,0.0671,21747.7637,2.5106,3.0422,3.0423,9.2569,43.2429,1.0,1.0,1.0,-1555.5712,68.9461,0.0671,23.0
1633.38,6675.0308,6674738.5,nan,8.9501,8.9501,115.3824,0.0,nan,55.23,2.991,3.0099,3.9958,1633.38,0.5594,-750.5923,nan,0.0154,0.2281,0.0627,0.0627,0.0627,21898.748,2.5268,2.9908,2.991,8.9463,43.2361,1.0,1.0,1.0,-1555.6799,68.839,0.0627,23.0
1633.4237,6693.2222,6693222.5,nan,8.951,8.951,115.358,0.0,nan,56.0065,2.9675,2.9731,3.9324,1633.4237,0.5574,-750.6135,nan,0.015,0.2282,0.0579,0.0579,0.0579,21959.3906,2.5332,2.9673,2.9675,8.8076,43.2366,1.0,1.0,1.0,-1555.7236,69.1811,0.0579,23.0
1633.5324,6738.3843,6732762.0,nan,8.9531,8.9531,115.2995,0.0,nan,57.9381,2.909,2.8816,3.7748,1633.5323,0.5523,-750.6659,nan,0.014,0.2287,0.046,0.046,0.046,22089.1133,2.549,2.9088,2.909,8.4626,43.2376,1.0,1.0,1.0,-1555.8324,70.032,0.046,23.0
1633.576,6748.6216,6748621.5,nan,8.955,8.955,115.276,0.0,nan,58.9016,2.8852,2.8485,3.7094,1633.5759,0.5502,-750.687,nan,0.0137,0.2294,0.0417,0.0417,0.0417,22141.1465,2.5523,2.885,2.8852,8.3259,43.2756,1.0,1.0,1.0,-1555.876,70.452,0.0417,23.0
1633.6848,6767.855,6760824.0,nan,8.9597,8.9597,115.3252,0.0,nan,61.3057,2.8258,2.7658,3.5463,1633.6848,0.545,-750.7394,nan,0.0127,0.231,0.0308,0.0308,0.0308,22181.1797,2.5607,2.8255,2.8258,7.9849,43.3705,1.0,1.0,1.0,-1555.9847,71.5,0.0308,23.0
1633.7285,6765.7246,6765725.0,nan,8.9622,8.9622,115.345,0.0,nan,62.4234,2.804,2.7407,3.4901,1633.7285,0.5434,-750.7605,nan,0.0123,0.2325,0.0298,0.0298,0.0298,22197.2598,2.5603,2.8038,2.804,7.8636,43.4235,1.0,1.0,1.0,-1556.0284,71.5075,0.0298,23.0
1633.8372,6755.7876,6750329.5,nan,8.9684,8.9684,115.4735,0.0,nan,65.2038,2.7499,2.6783,3.3502,1633.8372,0.5394,-750.8129,nan,0.0114,0.2362,0.0274,0.0274,0.0274,22146.75,2.5594,2.7497,2.7499,7.562,43.5553,1.0,1.0,1.0,-1556.1372,71.526,0.0274,23.0
1633.8808,6744.1543,6744154.5,nan,8.9702,8.9702,115.525,0.0,nan,66.0265,2.7319,2.6636,3.3374,1633.8807,0.5396,-750.834,nan,0.012,0.2079,0.0281,0.0281,0.0281,22126.4902,2.5562,2.7317,2.7319,7.4639,43.6088,1.0,1.0,1.0,-1556.1808,71.7512,0.0281,23.0
1633.9896,6697.7686,6694540.5,nan,8.9746,8.9746,115.9541,0.0,nan,68.0794,2.6869,2.6267,3.3053,1633.9896,0.5401,-750.8865,nan,0.0136,0.1375,0.0297,0.0297,0.0297,21963.7148,2.548,2.6867,2.6869,7.2194,43.7422,1.0,1.0,1.0,-1556.2896,72.313,0.0297,24.0
1634.0332,6674.6582,6674658.5,nan,8.9762,8.9762,116.126,0.0,nan,68.202,2.6741,2.6207,3.3233,1634.0332,0.5432,-750.9075,nan,0.0116,0.1254,0.0291,0.0291,0.0291,21898.4863,2.543,2.6739,2.6741,7.1512,43.7911,1.0,1.0,1.0,-1556.3331,72.4858,0.0291,24.0
1634.142,6591.8887,6589485.0,nan,8.9803,8.9803,117.0041,0.0,nan,68.5078,2.6422,2.6057,3.3684,1634.142,0.551,-750.96,nan,0.0064,0.095,0.0275,0.0275,0.0275,21619.0449,2.5304,2.6421,2.6422,6.981,43.9131,1.0,1.0,1.0,-1556.442,72.917,0.0275,24.0
1634.1856,6555.353,6555353.0,nan,8.982,8.982,117.356,0.0,nan,68.0919,2.6357,2.6049,3.3887,1634.1855,0.5564,-750.9811,nan,0.0048,0.0936,0.0259,0.0259,0.0259,21507.0625,2.524,2.6356,2.6357,6.947,43.9671,1.0,1.0,1.0,-1556.4856,73.1024,0.0259,24.0
1634.2944,6447.0283,6440002.0,nan,8.9863,8.9863,118.5661,0.0,nan,67.054,2.6196,2.6027,3.4394,1634.2944,0.57,-751.0336,nan,0.0008,0.0901,0.022,0.022,0.022,21128.6152,2.5079,2.6195,2.6196,6.8622,44.102,1.0,1.0,1.0,-1556.5944,73.565,0.022,24.0
1634.338,6393.7769,6393777.0,nan,8.9862,8.9862,119.051,0.0,nan,66.4884,2.6215,2.604,3.4684,1634.338,0.5764,-751.0546,nan,0.0006,0.091,0.023,0.023,0.023,20976.959,2.4973,2.6215,2.6215,6.8725,44.1577,1.0,1.0,1.0,-1556.6379,73.5361,0.023,24.0
1634.4468,6234.5264,6215626.0,nan,8.9859,8.9859,120.8058,0.0,nan,65.0769,2.6264,2.6073,3.5408,1634.4468,0.5924,-751.1071,nan,0.0001,0.0934,0.0254,0.0254,0.0254,20392.4746,2.471,2.6265,2.6264,6.8981,44.2967,1.0,1.0,1.0,-1556.7468,73.464,0.0254,24.0
1634.4904,6144.2344,6144234.5,nan,8.9862,8.9862,121.509,0.0,nan,64.7458,2.6396,2.6106,3.5568,1634.4904,0.5992,-751.1281,nan,0.001,0.0922,0.0252,0.0252,0.0252,20158.25,2.4494,2.6396,2.6396,6.9678,44.3526,1.0,1.0,1.0,-1556.7904,72.3657,0.0252,24.0
1634.5992,5883.2056,5858440.0,nan,8.9871,8.9871,124.1062,0.0,nan,63.9193,2.6724,2.619,3.5968,1634.5992,0.6161,-751.1806,nan,0.0033,0.0893,0.0248,0.0248,0.0248,19220.6035,2.3955,2.6726,2.6724,7.1417,44.4919,1.0,1.0,1.0,-1556.8992,69.625,0.0248,24.0
1634.6428,5743.9116,5743912.0,nan,8.9874,8.9874,125.147,0.0,nan,63.7125,2.6982,2.6289,3.5911,1634.6428,0.6238,-751.2017,nan,0.0049,0.0858,0.0238,0.0238,0.0238,18844.8555,2.3584,2.6984,2.6982,7.2818,44.5288,1.0,1.0,1.0,-1556.9427,66.9941,0.0238,24.0
1634.7516,5369.4624,5356073.0,nan,8.988,8.988,128.6186,0.0,nan,63.1964,2.7625,2.6537,3.5767,1634.7516,0.643,-751.2542,nan,0.0089,0.0771,0.0212,0.0212,0.0212,17572.4199,2.2658,2.7628,2.7625,7.6315,44.6208,1.0,1.0,1.0,-1557.0516,60.429,0.0212,24.0
1634.7953,5200.2964,5200296.0,nan,8.988,8.988,130.013,0.0,nan,63.1167,2.7986,2.6793,3.558,1634.7953,0.6529,-751.2752,nan,0.0099,0.0727,0.0199,0.0199,0.0199,17061.3398,2.2182,2.7989,2.7986,7.8354,44.6462,1.0,1.0,1.0,-1557.0953,56.9703,0.0199,24.0
1634.904,4798.5254,4806426.5,nan,8.988,8.988,133.3789,0.0,nan,62.9186,2.8884,2.7431,3.5115,1634.9039,0.6774,-751.3277,nan,0.0127,0.0617,0.0169,0.0169,0.0169,15769.1162,2.0998,2.8887,2.8884,8.3426,44.7092,1.0,1.0,1.0,-1557.204,48.367,0.0169,24.0
1634.9476,4648.4438,4648444.0,nan,8.988,8.988,134.729,0.0,nan,62.9667,2.9284,2.7903,3.5931,1634.9475,0.6862,-751.3487,nan,0.012,0.0575,0.0158,0.0158,0.0158,15250.8008,2.0547,2.9288,2.9284,8.5796,44.724,1.0,1.0,1.0,-1557.2476,45.0538,0.0158,24.0
1635.0564,4346.3711,4376710.0,nan,8.988,8.988,136.203,0.0,nan,63.0866,3.0284,2.9082,3.7969,1635.0564,0.708,-751.4012,nan,0.0104,0.0469,0.0129,0.0129,0.0129,14359.2842,1.9422,3.0287,3.0284,9.1709,44.7608,1.0,1.0,1.0,-1557.3564,36.786,0.0129,24.0
1635.1001,4267.5669,4267566.5,nan,8.989,8.989,136.795,0.0,nan,62.9107,3.066,2.9717,4.2681,1635.1001,0.7068,-751.4223,nan,0.0088,0.0438,0.012,0.012,0.0121,14001.2031,1.9153,3.0664,3.066,9.4039,44.7704,1.0,1.0,1.0,-1557.4001,34.3277,0.012,24.0
1635.2088,4165.7183,4216093.5,nan,8.9916,8.9916,135.2391,0.0,nan,62.4732,3.1597,3.1297,5.4403,1635.2087,0.7039,-751.4747,nan,0.0049,0.036,0.0099,0.0099,0.01,13832.3271,1.8483,3.16,3.1597,9.9834,44.7941,1.0,1.0,1.0,-1557.5088,28.213,0.0099,24.0
1635.2524,4195.4473,4195447.5,nan,8.9914,8.9914,134.615,0.0,nan,61.3006,3.1927,3.1917,5.6909,1635.2523,0.6923,-751.4958,nan,0.0041,0.0354,0.0097,0.0097,0.01,13764.5908,1.8529,3.1931,3.1927,10.1962,44.7895,1.0,1.0,1.0,-1557.5524,27.7226,0.0097,24.0
1635.3612,4370.0151,4430816.0,nan,8.9909,8.9909,130.0383,0.0,nan,58.3743,3.2752,3.3462,6.3162,1635.3612,0.6633,-751.5483,nan,0.0023,0.0338,0.0093,0.0093,0.01,14536.7988,1.8644,3.2755,3.2752,10.7271,44.778,1.0,1.0,1.0,-1557.6611,26.499,0.0093,24.0
1635.4049,4525.353,4525353.0,nan,8.9906,8.9906,128.2,0.0,nan,56.5236,3.3069,3.3918,6.3706,1635.4049,0.6502,-751.5693,nan,0.0021,0.0368,0.0101,0.0101,0.0106,14846.959,1.9034,3.3072,3.3069,10.9378,44.7569,1.0,1.0,1.0,-1557.7048,28.8968,0.0101,24.0
1635.5136,4969.4336,5015819.5,nan,8.99,8.99,122.6908,0.0,nan,51.92,3.3855,3.5052,6.5058,1635.5135,0.6176,-751.6218,nan,0.0016,0.0445,0.0122,0.0122,0.0122,16456.1016,2.0003,3.3858,3.3855,11.4617,44.7045,1.0,1.0,1.0,-1557.8136,34.861,0.0122,24.0
1635.5572,5212.5479,5212547.5,nan,8.9896,8.9896,120.481,0.0,nan,50.0184,3.42,3.5346,6.5872,1635.5571,0.6093,-751.6428,nan,0.0014,0.0509,0.0144,0.0144,0.0144,17101.5352,2.0604,3.4204,3.42,11.6997,44.6762,1.0,1.0,1.0,-1557.8572,39.4516,0.0144,24.0
1635.666,5824.8188,5835004.0,nan,8.9886,8.9886,115.6607,0.0,nan,45.2731,3.5062,3.6078,6.7902,1635.666,0.5886,-751.6953,nan,0.0007,0.0669,0.0198,0.0198,0.0198,19143.7148,2.2103,3.5066,3.5062,12.2936,44.6055,1.0,1.0,1.0,-1557.9659,50.907,0.0198,24.0
1635.7096,6084.4443,6084444.5,nan,8.9888,8.9888,113.729,2.0,nan,44.2426,3.5346,3.635,6.8603,1635.7096,0.5842,-751.7164,nan,0.0015,0.0818,0.0308,0.0308,0.0308,19962.0879,2.2703,3.535,3.5346,12.4956,44.5762,1.0,1.0,1.0,-1558.0095,55.144,0.0308,24.0
1635.8184,6655.1338,6621791.0,nan,8.9894,8.9894,110.8291,2.0,nan,41.671,3.6055,3.703,7.0352,1635.8184,0.5734,-751.7689,nan,0.0035,0.1191,0.0583,0.0583,0.0583,21725.0371,2.4199,3.6058,3.6055,12.9998,44.5032,1.0,1.0,1.0,-1558.1184,65.717,0.0583,24.0
1635.862,6837.125,6837125.0,nan,8.9886,8.9886,109.667,2.0,nan,41.8295,3.6059,3.7273,6.7346,1635.8619,0.5696,-751.7899,nan,0.0206,0.1362,0.0604,0.0604,0.0604,22431.5137,2.46,3.606,3.6059,13.0023,44.4754,1.0,1.0,1.0,-1558.162,65.9075,0.0604,24.0
1635.9708,7202.5933,7146988.5,nan,8.9864,8.9864,108.3377,2.0,nan,42.2249,3.6067,3.7881,5.9845,1635.9708,0.56,-751.8424,nan,0.0632,0.1788,0.0657,0.0657,0.0657,23448.123,2.5601,3.6066,3.6067,13.0085,44.4062,1.0,1.0,1.0,-1558.2708,66.383,0.0657,24.0
1636.0144,7271.1616,7271161.5,nan,8.9866,8.9866,107.805,2.0,nan,43.02,3.5623,3.7824,5.8537,1636.0144,0.5544,-751.8634,nan,0.0941,0.1852,0.0656,0.0656,0.0656,23855.5156,2.5717,3.5621,3.5623,12.6948,44.3947,1.0,1.0,1.0,-1558.3143,65.1537,0.0656,24.0
1636.1232,7319.4272,7274002.0,nan,8.9871,8.9871,108.3062,2.0,nan,45.004,3.4514,3.7682,5.5272,1636.1232,0.5403,-751.9159,nan,0.1712,0.2011,0.0655,0.0655,0.0655,23864.8359,2.6009,3.4508,3.4514,11.9122,44.3661,1.0,1.0,1.0,-1558.4232,62.086,0.0655,24.0
1636.1668,7275.1406,7275140.5,nan,8.9986,8.9986,108.507,2.0,nan,45.5822,3.3663,3.7038,5.5075,1636.1667,0.534,-751.937,nan,0.2377,0.2055,0.0675,0.0675,0.0675,23868.5723,2.5899,3.3656,3.3663,11.35,44.3702,1.0,1.0,1.0,-1558.4668,61.3971,0.0675,24.0
1636.2756,7096.2778,7081368.5,nan,9.0273,9.0273,110.069,2.0,nan,47.025,3.1539,3.5433,5.4585,1636.2756,0.5183,-751.9894,nan,0.4037,0.2165,0.0725,0.0725,0.0725,23232.8359,2.5626,3.153,3.1539,9.9471,44.3803,1.0,1.0,1.0,-1558.5756,59.678,0.0725,24.0
1636.3192,7003.7173,7003717.0,nan,9.082,9.082,110.695,2.0,nan,47.5188,3.0485,3.4264,5.3838,1636.3192,0.5143,-752.0105,nan,0.515,0.2228,0.076,0.076,0.076,22978.0742,2.5436,3.0475,3.0485,9.3209,44.4133,1.0,1.0,1.0,-1558.6191,59.3742,0.076,24.0
1636.428,6699.2749,6704333.0,nan,9.2186,9.2186,113.5635,2.0,nan,48.7509,2.7854,3.1345,5.1975,1636.428,0.5041,-752.063,nan,0.7927,0.2386,0.0847,0.0847,0.0847,21995.8438,2.496,2.7843,2.7854,7.7582,44.4958,1.0,1.0,1.0,-1558.728,58.616,0.0847,24.0
1636.4716,6584.3594,6584359.5,nan,9.3143,9.3143,114.713,2.0,nan,49.8191,2.6824,2.9955,4.993,1636.4716,0.5049,-752.084,nan,0.8136,0.2455,0.0871,0.0871,0.0871,21602.2285,2.4781,2.6814,2.6824,7.2217,44.5508,1.0,1.0,1.0,-1558.7716,59.0755,0.0871,24.0
1636.5804,6279.9824,6289758.0,nan,9.5531,9.5531,118.0948,2.0,nan,52.4847,2.4255,2.6486,4.4827,1636.5804,0.5067,-752.1365,nan,0.8659,0.2629,0.0931,0.0931,0.0931,20635.6875,2.4332,2.4245,2.4255,5.883,44.6882,1.0,1.0,1.0,-1558.8804,60.222,0.0931,24.0
1636.624,6171.7002,6171700.5,nan,9.6602,9.6602,119.45,2.0,nan,53.8923,2.3359,2.5183,4.2154,1636.624,0.5119,-752.1575,nan,0.7335,0.2692,0.0924,0.0924,0.0924,20248.3613,2.4187,2.3349,2.3359,5.4764,44.7635,1.0,1.0,1.0,-1558.924,61.4167,0.0924,24.0
1636.7328,5918.5156,5928438.5,nan,9.9274,9.9274,122.6947,2.0,nan,57.4047,2.1123,2.1934,3.5481,1636.7328,0.5247,-752.21,nan,0.4029,0.2847,0.0905,0.0905,0.0905,19450.2559,2.3824,2.1115,2.1123,4.4618,44.9514,1.0,1.0,1.0,-1559.0328,64.398,0.0905,24.0
1636.7765,5830.731,5830731.0,nan,10.0368,10.0368,123.998,0.0,nan,58.43,2.0381,2.0887,3.3335,1636.7765,0.5329,-752.2311,nan,0.3016,0.2869,0.0872,0.0872,0.0872,19129.6934,2.372,2.0373,2.0381,4.1676,45.0317,1.0,1.0,1.0,-1559.0765,65.8699,0.0872,24.0
1636.8852,5672.6772,5679314.5,nan,10.3091,10.3091,126.0621,0.0,nan,60.9805,1.8536,1.8282,2.7998,1636.8851,0.5531,-752.2836,nan,0.0495,0.2923,0.079,0.079,0.079,18632.9219,2.3462,1.8529,1.8536,3.4357,45.2314,1.0,1.0,1.0,-1559.1852,69.531,0.079,24.0
1636.9288,5618.5811,5618581.0,nan,10.4102,10.4102,126.89,0.0,nan,61.2222,1.7949,1.7535,2.6744,1636.9287,0.561,-752.3046,nan,0.0358,0.293,0.0756,0.0756,0.0756,18433.6641,2.339,1.7942,1.7949,3.2301,45.3152,1.0,1.0,1.0,-1559.2288,70.8233,0.0756,24.0
1637.0376,5538.2095,5545378.0,nan,10.6624,10.6624,127.7547,0.0,nan,61.8253,1.6484,1.5671,2.3616,1637.0376,0.5806,-752.3571,nan,0.0018,0.2945,0.0673,0.0673,0.0673,18193.498,2.3213,1.6479,1.6484,2.7172,45.5244,1.0,1.0,1.0,-1559.3376,74.048,0.0673,24.0
1637.0813,5515.9756,5515975.5,nan,10.7194,10.7194,128.102,0.0,nan,61.4962,1.6039,1.5181,2.262,1637.0813,0.5858,-752.3782,nan,0.0079,0.2949,0.0651,0.0651,0.0651,18097.0332,2.3183,1.6034,1.6039,2.5775,45.6073,1.0,1.0,1.0,-1559.3813,74.893,0.0651,24.0
1637.19,5505.29,5515501.0,nan,10.8614,10.8614,127.9328,0.0,nan,60.6774,1.4934,1.3961,2.0143,1637.1899,0.5987,-752.4306,nan,0.023,0.2959,0.0596,0.0596,0.0596,18095.4766,2.3107,1.493,1.4934,2.2301,45.8134,1.0,1.0,1.0,-1559.49,76.995,0.0596,24.0
1637.2336,5515.3105,5515310.5,nan,10.8652,10.8652,127.865,0.0,nan,60.4145,1.462,1.3675,1.9502,1637.2335,0.5993,-752.4517,nan,0.0231,0.296,0.0592,0.0592,0.0592,18094.8516,2.3137,1.4617,1.462,2.1399,45.8835,1.0,1.0,1.0,-1559.5336,77.1761,0.0592,24.0
1637.3424,5610.8857,5626066.0,nan,10.8749,10.8749,126.0907,0.0,nan,59.7584,1.3838,1.2962,1.7901,1637.3424,0.6009,-752.5042,nan,0.0234,0.2962,0.058,0.058,0.058,18458.2227,2.3211,1.3835,1.3838,1.9148,46.0584,1.0,1.0,1.0,-1559.6423,77.628,0.058,24.0
1637.3861,5670.5513,5670551.5,nan,10.8261,10.8261,125.378,0.0,nan,60.0772,1.3654,1.2826,1.7757,1637.3861,0.5982,-752.5253,nan,0.0185,0.2961,0.0584,0.0584,0.0584,18604.1719,2.3326,1.3651,1.3654,1.8651,46.1061,1.0,1.0,1.0,-1559.686,77.4737,0.0584,24.0
1637.4948,5920.2031,5935548.5,nan,10.7048,10.7048,121.5539,0.0,nan,60.8702,1.3196,1.2487,1.74,1637.4948,0.5914,-752.5777,nan,0.0064,0.2959,0.0594,0.0594,0.0594,19473.584,2.361,1.3195,1.3196,1.7413,46.2246,1.0,1.0,1.0,-1559.7948,77.09,0.0594,24.0
1637.5384,6041.8398,6041840.0,nan,10.6161,10.6161,120.02,0.0,nan,61.0669,1.314,1.2484,1.742,1637.5383,0.5876,-752.5988,nan,0.0048,0.2979,0.0575,0.0575,0.0575,19822.3086,2.3791,1.3139,1.314,1.7267,46.2482,1.0,1.0,1.0,-1559.8384,77.8373,0.0575,24.0
1637.6472,6451.0796,6463826.5,nan,10.3948,10.3948,114.5407,0.0,nan,61.5577,1.3,1.2476,1.7471,1637.6472,0.578,-752.6512,nan,0.0008,0.3027,0.0526,0.0526,0.0526,21206.7793,2.4242,1.3,1.3,1.69,46.3071,1.0,1.0,1.0,-1559.9471,79.702,0.0526,24.0
1637.6908,6632.9312,6632931.5,nan,10.2987,10.2987,112.345,0.0,nan,61.0675,1.3053,1.2618,1.7586,1637.6908,0.5748,-752.6722,nan,0.0025,0.3045,0.0495,0.0495,0.0495,21761.5859,2.4448,1.3054,1.3053,1.704,46.3056,1.0,1.0,1.0,-1559.9907,80.651,0.0495,24.0
1637.7996,7130.8477,7129146.0,nan,10.059,10.059,106.693,0.0,nan,59.8442,1.3187,1.2974,1.7871,1637.7996,0.5669,-752.7247,nan,0.0068,0.309,0.0416,0.0416,0.0416,23389.5879,2.4961,1.3188,1.3187,1.739,46.3019,1.0,1.0,1.0,-1560.0996,83.019,0.0416,24.0
1637.8432,7327.9966,7327997.0,nan,9.9675,9.9675,104.428,0.0,nan,58.6062,1.3321,1.3268,1.8929,1637.8431,0.5644,-752.7458,nan,0.0087,0.3064,0.0408,0.0408,0.0408,24041.9844,2.5107,1.3322,1.3321,1.7749,46.285,1.0,1.0,1.0,-1560.1432,82.353,0.0408,24.0
1637.952,7711.9121,7694251.5,nan,9.7392,9.7392,100.665,0.0,nan,55.517,1.3655,1.4002,2.1567,1637.952,0.5583,-752.7983,nan,0.0135,0.2998,0.0389,0.0389,0.0389,25243.6055,2.547,1.3657,1.3655,1.8647,46.243,1.0,1.0,1.0,-1560.252,80.691,0.0389,24.0
1637.9956,7841.0225,7841022.5,nan,9.6601,9.6601,99.157,0.0,nan,54.1121,1.3841,1.4391,2.2677,1637.9956,0.557,-752.8193,nan,0.0168,0.2968,0.0402,0.0402,0.0402,25725.1387,2.5508,1.3842,1.3841,1.9165,46.2095,1.0,1.0,1.0,-1560.2955,79.5186,0.0402,24.0
1638.1044,7872.1265,7849250.5,nan,9.4627,9.4627,99.137,0.0,nan,50.6063,1.4303,1.5361,2.5445,1638.1044,0.5539,-752.8718,nan,0.0251,0.2891,0.0435,0.0435,0.0435,25752.1348,2.5604,1.4304,1.4303,2.0456,46.1259,1.0,1.0,1.0,-1560.4044,76.593,0.0435,24.0
1638.148,7852.5479,7852548.0,nan,9.4291,9.4291,99.129,0.0,nan,49.337,1.4502,1.5733,2.5896,1638.1479,0.5534,-752.8929,nan,0.0307,0.2878,0.0462,0.0462,0.0462,25762.9531,2.5539,1.4504,1.4502,2.1041,46.0919,1.0,1.0,1.0,-1560.448,75.6089,0.0462,24.0
1638.2568,7576.2671,7568228.0,nan,9.3452,9.3452,102.0839,0.0,nan,46.1696,1.5,1.6662,2.7022,1638.2568,0.5523,-752.9454,nan,0.0446,0.2846,0.0529,0.0529,0.0529,24830.1445,2.5374,1.5002,1.5,2.2499,46.0071,1.0,1.0,1.0,-1560.5568,73.153,0.0529,24.0
1638.3004,7454.291,7454291.0,nan,9.3848,9.3848,103.268,0.0,nan,45.632,1.5198,1.6916,2.7272,1638.3004,0.5518,-752.9664,nan,0.0522,0.2848,0.056,0.056,0.056,24456.3359,2.5256,1.52,1.5198,2.3107,45.972,1.0,1.0,1.0,-1560.6003,72.4735,0.056,24.0
1638.4092,7095.4224,7099100.0,nan,9.4836,9.4836,107.2162,0.0,nan,44.2904,1.5692,1.7548,2.7895,1638.4092,0.5506,-753.0189,nan,0.071,0.2853,0.0638,0.0638,0.0638,23291.0117,2.4959,1.5694,1.5692,2.4625,45.8843,1.0,1.0,1.0,-1560.7092,70.778,0.0638,24.0
1638.4529,6956.436,6956436.0,nan,9.5447,9.5447,108.802,0.0,nan,44.2701,1.5872,1.7652,2.8425,1638.4529,0.5506,-753.04,nan,0.0754,0.2861,0.0664,0.0664,0.0664,22822.9531,2.4832,1.5874,1.5872,2.52,45.8561,1.0,1.0,1.0,-1560.7529,70.4087,0.0664,24.0
1638.5616,6638.9707,6651099.5,nan,9.6966,9.6966,112.5548,0.0,nan,44.2197,1.6318,1.791,2.9742,1638.5616,0.5507,-753.0924,nan,0.0863,0.2883,0.073,0.073,0.073,21821.1934,2.4516,1.632,1.6318,2.6628,45.7859,1.0,1.0,1.0,-1560.8616,69.49,0.073,24.0
1638.6052,6528.6279,6528628.0,nan,9.7463,9.7463,114.06,0.0,nan,44.7566,1.6441,1.7882,2.914,1638.6052,0.5524,-753.1135,nan,0.0778,0.2892,0.074,0.074,0.074,21419.3828,2.4431,1.6442,1.6441,2.7034,45.7745,1.0,1.0,1.0,-1560.9052,69.6267,0.074,24.0
1638.714,6321.999,6331845.0,nan,9.8705,9.8705,116.7647,0.0,nan,46.0964,1.6747,1.7813,2.7639,1638.714,0.5567,-753.166,nan,0.0565,0.2914,0.0763,0.0763,0.0763,20773.7695,2.4219,1.6748,1.6747,2.8046,45.746,1.0,1.0,1.0,-1561.014,69.968,0.0763,24.0
1638.7577,6252.8066,6252806.5,nan,9.9007,9.9007,117.851,0.0,nan,47.2333,1.6772,1.7691,2.6737,1638.7577,0.5604,-753.187,nan,0.0432,0.292,0.0749,0.0749,0.0749,20514.457,2.4176,1.6773,1.6772,2.8131,45.7388,1.0,1.0,1.0,-1561.0577,70.67,0.0749,24.0
1638.8664,6143.0605,6148529.5,nan,9.976,9.976,119.4355,0.0,nan,50.0613,1.6836,1.7386,2.4492,1638.8663,0.5697,-753.2394,nan,0.0101,0.2936,0.0714,0.0714,0.0714,20172.3418,2.4071,1.6836,1.6836,2.8344,45.7207,1.0,1.0,1.0,-1561.1664,72.416,0.0714,24.0
1638.91,6106.7036,6106703.5,nan,10.03,10.03,120.071,0.0,nan,51.8037,1.6767,1.7197,2.4114,1638.9099,0.5742,-753.2605,nan,0.0074,0.2941,0.0689,0.0689,0.0689,20035.1172,2.4056,1.6766,1.6767,2.8113,45.7191,1.0,1.0,1.0,-1561.21,73.3878,0.0689,24.0
1639.0188,6055.416,6055263.0,nan,10.1649,10.1649,120.8979,0.0,nan,56.152,1.6595,1.6726,2.317,1639.0188,0.5854,-753.313,nan,0.0006,0.2953,0.0627,0.0627,0.0627,19866.3496,2.4019,1.6594,1.6595,2.7538,45.7151,1.0,1.0,1.0,-1561.3188,75.813,0.0627,24.0
1639.0625,6034.6016,6034602.0,nan,10.1986,10.1986,121.23,0.0,nan,58.1837,1.6469,1.6524,2.3072,1639.0625,0.5884,-753.3341,nan,0.0022,0.2957,0.0608,0.0608,0.0608,19798.5625,2.4002,1.6468,1.6469,2.7127,45.7236,1.0,1.0,1.0,-1561.3625,76.5525,0.0608,24.0
1639.1712,6004.7554,6002392.0,nan,10.2824,10.2824,121.6204,0.0,nan,63.2377,1.6157,1.602,2.2827,1639.1711,0.5957,-753.3865,nan,0.0064,0.2966,0.056,0.056,0.056,19692.8867,2.396,1.6156,1.6157,2.6106,45.7445,1.0,1.0,1.0,-1561.4712,78.392,0.056,24.0
1639.2148,5989.4722,5989472.5,nan,10.2918,10.2918,121.777,0.0,nan,65.2435,1.6028,1.5855,2.2321,1639.2147,0.5947,-753.4076,nan,nan,0.2966,0.0559,0.0559,0.0559,19650.5,2.393,1.6027,1.6028,2.5695,45.7444,1.0,1.0,1.0,-1561.5148,78.4292,0.0559,nan
1639.3236,5967.3511,5966251.0,nan,10.3151,10.3151,121.8434,0.0,nan,70.2488,1.5706,1.5442,2.1057,1639.3236,0.5923,-753.4601,nan,nan,0.2966,0.0557,0.0557,0.0557,19574.3145,2.3854,1.5705,1.5706,2.4668,45.7439,1.0,1.0,1.0,-1561.6235,78.522,0.0557,nan
