DEPTH,ACOUSTICIMPEDANCE1,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,NPHI,PERF_INT,PIGN,PIGN_MODELLING,RHOB,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,ZLT
1444.19,2990.8728,nan,8.7125,8.7125,44.0711,139.2784,3.0,nan,22.7393,47.3104,46.1222,0.7678,nan,0.0001,0.0001,1.3667,318.0508,1.0,1.0,-1365.5701,12.697,11.0
1444.3424,3100.5039,nan,8.7116,8.7116,69.6937,140.6168,3.0,nan,21.4566,73.0317,72.7841,0.8002,nan,0.0001,0.0001,1.4304,318.2605,1.0,1.0,-1365.7224,16.406,11.0
1444.4948,3254.469,nan,8.7287,8.7287,65.1663,142.6238,3.0,nan,24.2335,54.1827,58.5839,0.8191,nan,0.0001,0.0001,1.5228,318.7596,1.0,1.0,-1365.8748,23.77,11.0
1444.6472,3579.2429,nan,8.772,8.772,37.2813,144.1617,3.0,nan,29.8609,23.9538,23.7718,0.8036,nan,0.0001,0.0001,1.6929,319.1832,1.0,1.0,-1366.0272,36.962,11.0
1444.7996,4322.3213,nan,8.8173,8.8173,13.7945,142.7792,3.0,nan,36.8573,7.8206,7.1978,0.7618,nan,0.0001,0.0001,2.0247,319.3881,1.0,1.0,-1366.1796,59.608,11.0
1444.952,5167.3896,nan,8.832,8.832,4.9566,137.644,3.0,nan,44.3013,2.9977,2.9967,0.7151,nan,0.0013,0.0013,2.3335,319.1979,1.0,1.0,-1366.332,83.192,11.0
1445.1044,5678.5288,nan,8.8294,8.8294,2.6214,130.4012,3.0,nan,50.6957,1.9932,2.0788,0.6688,nan,0.0073,0.0073,2.4294,318.3607,1.0,1.0,-1366.4844,89.355,11.0
1445.2568,6036.0332,nan,8.8275,8.8275,2.2187,123.3004,0.0,nan,55.0456,1.8511,1.9269,0.6298,nan,0.0185,0.0185,2.4418,317.1689,1.0,1.0,-1366.6368,80.797,12.0
1445.4092,6300.96,nan,8.823,8.823,2.4773,117.9546,0.0,nan,58.2466,1.9052,1.9745,0.5998,nan,0.0301,0.0301,2.4384,315.9243,1.0,1.0,-1366.7892,72.361,12.0
1445.5616,6423.7363,nan,8.8231,8.8231,2.8015,114.8366,0.0,nan,61.1277,2.0149,2.0801,0.5801,nan,0.0395,0.0395,2.4202,314.8865,1.0,1.0,-1366.9416,66.382,12.0
1445.714,6417.4922,nan,8.8356,8.8356,3.0834,113.7909,0.0,nan,63.3161,2.0637,2.1251,0.5699,nan,0.0457,0.0457,2.3958,314.4271,1.0,1.0,-1367.094,63.06,12.0
1445.8664,6404.7427,nan,8.8606,8.8606,3.2228,113.7019,0.0,nan,65.3795,2.0321,2.0964,0.5655,nan,0.0474,0.0474,2.3892,314.2165,1.0,1.0,-1367.2465,62.117,12.0
1446.0188,6466.7002,nan,8.8856,8.8856,3.1327,113.8102,0.0,nan,66.9157,1.9884,2.0625,0.5584,nan,0.0453,0.0453,2.4146,313.9998,1.0,1.0,-1367.3988,62.282,12.0
1446.1712,6610.1016,nan,8.9154,8.9154,3.0027,113.4309,0.0,nan,66.7101,2.0085,2.0847,0.5462,nan,0.0425,0.0425,2.4599,313.7606,1.0,1.0,-1367.5511,61.887,12.0
1446.3236,6768.0977,nan,8.9576,8.9576,2.9394,112.0083,0.0,nan,65.7614,2.2492,2.3212,0.5369,nan,0.0425,0.0425,2.4871,313.3308,1.0,1.0,-1367.7036,60.14,12.0
1446.476,6876.0776,nan,8.9618,8.9618,3.1546,110.1306,0.0,nan,65.5629,2.7269,2.7563,0.5408,nan,0.0448,0.0448,2.4845,312.8772,1.0,1.0,-1367.856,58.421,12.0
1446.6284,6863.5781,nan,8.9197,8.9197,3.5357,109.0797,0.0,nan,66.1471,2.8725,2.8981,0.5609,nan,0.0461,0.0461,2.4563,312.4612,1.0,1.0,-1368.0084,59.09,12.0
1446.7808,6720.5176,nan,8.8599,8.8599,3.4632,109.5359,0.0,nan,67.9243,2.5324,2.6323,0.5865,nan,0.0453,0.0453,2.4151,311.9135,1.0,1.0,-1368.1608,62.175,12.0
1446.9332,6497.3345,nan,8.8452,8.8452,3.0309,111.2451,0.0,nan,70.7303,2.2709,2.3832,0.6051,nan,0.0437,0.0437,2.3714,311.3876,1.0,1.0,-1368.3132,65.578,12.0
1447.0856,6318.0293,nan,8.846,8.846,2.7309,113.1383,0.0,nan,73.2637,2.2119,2.3102,0.6127,nan,0.0419,0.0419,2.3452,310.934,1.0,1.0,-1368.4656,67.914,12.0
1447.238,6251.9917,nan,8.8511,8.8511,2.7049,114.3484,0.0,nan,74.7961,2.226,2.3277,0.6097,nan,0.0411,0.0411,2.3455,310.5792,1.0,1.0,-1368.618,68.481,12.0
1447.3904,6240.356,nan,8.8567,8.8567,2.781,114.9807,0.0,nan,74.6004,2.2577,2.3521,0.5981,nan,0.0428,0.0428,2.3541,310.5283,1.0,1.0,-1368.7704,67.149,12.0
1447.5428,6216.7139,nan,8.8654,8.8654,2.8471,115.6322,0.0,nan,73.004,2.2786,2.3573,0.5811,nan,0.0457,0.0457,2.3584,310.6484,1.0,1.0,-1368.9229,65.0,12.0
1447.6952,6178.728,nan,8.8678,8.8678,2.9037,116.4255,0.0,nan,71.4658,2.2754,2.3397,0.5676,nan,0.0479,0.0479,2.3601,310.8552,1.0,1.0,-1369.0752,63.294,12.0
1447.8476,6155.728,nan,8.8613,8.8613,2.9706,116.867,0.0,nan,70.8997,2.2614,2.3176,0.5605,nan,0.0489,0.0489,2.3602,311.124,1.0,1.0,-1369.2277,62.488,12.0
1448.0,6133.7266,nan,8.8506,8.8506,3.014,116.7808,0.0,nan,72.104,2.2634,2.3214,0.5593,nan,0.049,0.049,2.3501,311.2355,1.0,1.0,-1369.38,62.421,12.0
1448.1524,6121.8071,nan,8.8424,8.8424,3.0062,116.5859,0.0,nan,74.3376,2.2715,2.3388,0.5632,nan,0.0482,0.0482,2.3416,311.3297,1.0,1.0,-1369.5323,63.052,12.0
1448.3048,6143.1465,nan,8.8482,8.8482,2.9574,116.5972,0.0,nan,76.6581,2.2581,2.3301,0.5688,nan,0.0468,0.0468,2.35,311.5568,1.0,1.0,-1369.6848,64.119,12.0
1448.4572,6161.4019,nan,8.8529,8.8529,2.8843,116.7692,0.0,nan,78.9865,2.2406,2.3135,0.573,nan,0.0456,0.0456,2.3604,311.7784,1.0,1.0,-1369.8372,65.068,12.0
1448.6096,6158.751,nan,8.859,8.859,2.8329,117.1234,0.0,nan,80.0309,2.2564,2.3345,0.573,nan,0.0449,0.0449,2.3666,312.148,1.0,1.0,-1369.9896,65.431,12.0
1448.762,6180.2334,nan,8.8705,8.8705,2.8296,117.5788,0.0,nan,79.538,2.2775,2.3469,0.5673,nan,0.0441,0.0441,2.3841,312.5927,1.0,1.0,-1370.142,65.201,12.0
1448.9144,6272.7368,nan,8.8823,8.8823,2.8702,117.7856,0.0,nan,78.2813,2.2771,2.3363,0.5522,nan,0.0413,0.0413,2.424,313.0505,1.0,1.0,-1370.2944,65.031,12.0
1449.0668,6439.3438,nan,8.886,8.886,2.9121,117.3325,0.0,nan,76.6402,2.2953,2.3606,0.5324,nan,0.0365,0.0365,2.4788,313.6715,1.0,1.0,-1370.4468,65.621,12.0
1449.2192,6630.2349,nan,8.893,8.893,2.9977,115.6374,0.0,nan,75.4417,2.3712,2.4486,0.5136,nan,0.0338,0.0338,2.5154,314.3962,1.0,1.0,-1370.5992,65.356,12.0
1449.3716,6800.8848,nan,8.918,8.918,3.1317,113.3327,0.0,nan,75.982,2.4528,2.5474,0.5049,nan,0.0361,0.0361,2.5287,315.2766,1.0,1.0,-1370.7516,63.141,12.0
1449.524,6739.3892,nan,8.9874,8.9874,3.1662,112.7442,0.0,nan,79.7869,2.3629,2.4586,0.5105,nan,0.0396,0.0396,2.4929,316.4062,1.0,1.0,-1370.9041,62.285,12.0
1449.6764,6462.2812,nan,9.1132,9.1132,2.7341,115.2115,0.0,nan,85.4678,1.9478,2.0501,0.5274,nan,0.0377,0.0377,2.4427,317.4362,1.0,1.0,-1371.0564,66.893,12.0
1449.8288,6141.0386,nan,9.2053,9.2053,2.0686,120.0178,0.0,nan,90.0024,1.458,1.4902,0.5428,nan,0.0291,0.0291,2.4181,318.2405,1.0,1.0,-1371.2089,75.379,12.0
1449.9812,5954.9229,nan,9.225,9.225,1.461,124.6559,0.0,nan,91.6065,1.1571,1.1469,0.5488,nan,0.0214,0.0214,2.4354,318.7628,1.0,1.0,-1371.3612,80.657,12.0
1450.1336,6067.876,nan,9.1766,9.1766,1.1991,125.5136,0.0,nan,89.3602,1.0719,1.0709,0.5431,nan,0.0164,0.0164,2.4987,318.8482,1.0,1.0,-1371.5135,80.777,12.0
1450.286,6508.4678,nan,9.1067,9.1067,1.1748,121.1821,0.0,nan,84.7536,1.1171,1.1281,0.5358,nan,0.0116,0.0116,2.5876,318.7801,1.0,1.0,-1371.666,78.625,12.0
1450.4384,7114.9995,nan,9.0103,9.0103,1.364,114.3409,0.0,nan,79.7581,1.2426,1.2912,0.5335,nan,0.0083,0.0083,2.6691,318.6837,1.0,1.0,-1371.8184,75.833,12.0
1450.5908,7490.4478,nan,8.9646,8.9646,1.6795,108.9996,0.0,nan,75.682,1.3786,1.4685,0.5377,nan,0.011,0.011,2.6787,318.6418,1.0,1.0,-1371.9708,72.614,12.0
1450.7432,7445.7134,nan,8.9965,8.9965,1.9987,106.2412,0.0,nan,74.4702,1.4717,1.5404,0.5462,nan,0.0222,0.0222,2.5953,318.8619,1.0,1.0,-1372.1232,68.057,12.0
1450.8956,7187.7021,nan,9.1083,9.1083,2.1666,106.5419,0.0,nan,76.6859,1.5174,1.6048,0.5574,nan,0.0332,0.0332,2.5124,319.1131,1.0,1.0,-1372.2756,65.517,12.0
1451.048,6597.4331,nan,9.2601,9.2601,2.1024,111.9712,0.0,nan,80.5918,1.4511,1.5434,0.5722,nan,0.0361,0.0361,2.4236,319.2244,1.0,1.0,-1372.428,68.479,12.0
1451.2004,5929.4058,nan,9.2576,9.2576,1.7543,121.6058,0.0,nan,84.9864,1.2777,1.2954,0.5911,nan,0.0295,0.0295,2.3656,319.1302,1.0,1.0,-1372.5804,76.688,12.0
1451.3528,5571.6841,nan,9.0868,9.0868,1.4477,130.1141,0.0,nan,88.5414,1.171,1.1507,0.6119,nan,0.0164,0.0164,2.3785,318.7049,1.0,1.0,-1372.7328,87.082,12.0
1451.5052,5517.9224,nan,8.9091,8.9091,1.3659,132.9798,0.0,nan,88.6174,1.2143,1.2291,0.6265,nan,0.0085,0.0085,2.4074,318.1969,1.0,1.0,-1372.8853,92.206,12.0
1451.6576,5548.2114,nan,8.8663,8.8663,1.523,131.8638,0.0,nan,85.9559,1.2959,1.3558,0.6335,nan,0.0102,0.0102,2.4003,317.7314,1.0,1.0,-1373.0376,90.808,12.0
1451.81,5545.9961,nan,8.8694,8.8694,1.659,130.5728,0.0,nan,83.3091,1.3157,1.3667,0.6367,nan,0.0138,0.0138,2.3758,317.1427,1.0,1.0,-1373.1901,88.926,12.0
1451.9624,5494.8594,nan,8.8741,8.8741,1.6682,130.8416,0.0,nan,81.4986,1.3043,1.3384,0.6435,nan,0.0135,0.0135,2.3588,316.5907,1.0,1.0,-1373.3424,89.66,12.0
1452.1148,5418.9468,nan,8.8767,8.8767,1.6228,132.5002,0.0,nan,80.9368,1.2943,1.3199,0.6549,nan,0.0101,0.0101,2.3557,316.1011,1.0,1.0,-1373.4948,92.272,12.0
1452.2672,5367.2632,nan,8.8832,8.8832,1.6147,134.0958,0.0,nan,81.2578,1.2788,1.3019,0.6662,nan,0.0066,0.0066,2.3613,315.6177,1.0,1.0,-1373.6472,94.942,12.0
1452.4196,5386.916,nan,8.8782,8.8782,1.588,133.9964,0.0,nan,80.9859,1.2844,1.2901,0.6736,nan,0.0049,0.0049,2.3682,315.2347,1.0,1.0,-1373.7996,96.189,12.0
1452.572,5467.0791,nan,8.8607,8.8607,1.5772,132.3544,0.0,nan,79.9959,1.342,1.3239,0.681,nan,0.0049,0.0049,2.374,314.8203,1.0,1.0,-1373.952,96.067,12.0
1452.7244,5536.8452,nan,8.8469,8.8469,1.7001,130.3371,0.0,nan,78.5054,1.4151,1.4235,0.6876,nan,0.0059,0.0059,2.3676,314.5544,1.0,1.0,-1374.1044,95.4,12.0
1452.8768,5553.2778,nan,8.8394,8.8394,1.897,129.2994,0.0,nan,76.5874,1.4384,1.4914,0.6915,nan,0.0068,0.0068,2.3558,314.5764,1.0,1.0,-1374.2568,94.817,12.0
1453.0292,5483.7822,nan,8.8487,8.8487,1.9841,129.8142,0.0,nan,75.6759,1.4081,1.4527,0.6863,nan,0.0073,0.0073,2.3355,314.4085,1.0,1.0,-1374.4092,94.413,12.0
1453.1816,5415.4204,nan,8.8665,8.8665,1.809,130.9947,0.0,nan,76.9706,1.3536,1.3572,0.6763,nan,0.0079,0.0079,2.3274,313.8233,1.0,1.0,-1374.5616,93.969,12.0
1453.334,5444.646,nan,8.8818,8.8818,1.5581,131.4588,0.0,nan,81.0787,1.3579,1.3121,0.6689,nan,0.0078,0.0078,2.3482,312.8533,1.0,1.0,-1374.714,93.972,12.0
1453.4864,5542.7002,nan,8.8866,8.8866,1.5438,130.547,0.0,nan,87.6949,1.4448,1.4169,0.679,nan,0.0054,0.0054,2.374,311.9772,1.0,1.0,-1374.8665,95.495,12.0
1453.6388,5654.0088,nan,8.8886,8.8886,1.8555,128.57,0.0,nan,94.667,1.5243,1.5954,0.7066,nan,0.0018,0.0018,2.385,311.9557,1.0,1.0,-1375.0188,97.732,12.0
1453.7912,5826.8906,nan,8.9048,8.9048,2.0331,127.1312,0.0,nan,98.1695,1.5235,1.5951,0.7222,nan,0.0001,0.0001,2.4304,312.719,1.0,1.0,-1375.1713,97.205,12.0
1453.9436,6081.5449,nan,8.9625,8.9625,1.864,126.7666,0.0,nan,95.6854,1.4016,1.4107,0.6955,nan,0.0001,0.0001,2.5293,313.7416,1.0,1.0,-1375.3236,92.737,12.0
1454.096,6452.937,nan,8.9809,8.9809,1.5087,124.375,0.0,nan,88.5948,1.3026,1.2452,0.6358,nan,0.0001,0.0001,2.6331,314.6423,1.0,1.0,-1375.476,86.532,12.0
1454.2484,6919.0293,nan,9.0332,9.0332,1.4711,117.9266,0.0,nan,81.3137,1.4142,1.3789,0.5799,nan,0.0036,0.0036,2.677,315.1164,1.0,1.0,-1375.6284,79.912,12.0
1454.4008,7127.5186,nan,9.1373,9.1373,2.2275,111.2386,0.0,nan,78.1079,1.6797,1.8805,0.5592,nan,0.0173,0.0173,2.6012,315.3031,1.0,1.0,-1375.7808,72.192,12.0
1454.5532,6898.4526,nan,9.2378,9.2378,2.8914,109.0404,0.0,nan,79.6027,1.6786,1.8593,0.5731,nan,0.0324,0.0324,2.4679,315.3633,1.0,1.0,-1375.9332,68.197,12.0
1454.7056,6388.6865,nan,9.2338,9.2338,2.4116,113.8249,0.0,nan,84.0594,1.3728,1.3998,0.6085,nan,0.0322,0.0322,2.3858,315.1181,1.0,1.0,-1376.0856,73.771,12.0
1454.858,5863.3647,nan,9.1569,9.1569,1.4957,122.5206,0.0,nan,88.2381,1.1631,1.1466,0.6431,nan,0.0208,0.0208,2.3569,314.7348,1.0,1.0,-1376.238,83.961,12.0
1455.0104,5657.7749,nan,9.0377,9.0377,1.2305,128.0534,0.0,nan,88.4958,1.183,1.1551,0.6574,nan,0.0118,0.0118,2.377,314.3505,1.0,1.0,-1376.3904,90.241,12.0
1455.1628,5739.8311,nan,8.9262,8.9262,1.342,128.2088,0.0,nan,85.445,1.3155,1.2924,0.6504,nan,0.01,0.01,2.4144,314.0137,1.0,1.0,-1376.5428,90.149,12.0
1455.3152,5850.2788,nan,8.8973,8.8973,1.6224,125.9097,0.0,nan,82.0094,1.441,1.4505,0.6356,nan,0.0148,0.0148,2.4167,313.9438,1.0,1.0,-1376.6952,86.115,12.0
1455.4676,5838.7891,nan,8.946,8.946,1.7742,124.4406,0.0,nan,78.9112,1.4964,1.5096,0.6213,nan,0.023,0.023,2.3838,313.9159,1.0,1.0,-1376.8477,81.358,12.0
1455.62,5779.4629,nan,8.9472,8.9472,1.861,124.7892,0.0,nan,75.849,1.4783,1.4933,0.6076,nan,0.0278,0.0278,2.3662,313.7891,1.0,1.0,-1377.0,78.701,12.0
1455.7724,5740.2642,nan,8.8962,8.8962,1.8748,125.6791,0.0,nan,73.7785,1.4821,1.5046,0.5914,nan,0.0282,0.0282,2.3669,313.7181,1.0,1.0,-1377.1525,78.383,12.0
1455.9248,5761.105,nan,8.8385,8.8385,1.9621,125.8699,0.0,nan,73.1738,1.5395,1.5491,0.5733,nan,0.0272,0.0272,2.3791,313.5303,1.0,1.0,-1377.3048,79.011,12.0
1456.0772,5810.7964,nan,8.8242,8.8242,1.9564,125.3254,0.0,nan,73.5868,1.5865,1.5806,0.5559,nan,0.0265,0.0265,2.3892,313.3065,1.0,1.0,-1377.4572,79.349,12.0
1456.2296,5869.6514,nan,8.8243,8.8243,1.9447,124.4499,0.0,nan,75.5488,1.6246,1.6141,0.5488,nan,0.027,0.027,2.3966,313.1085,1.0,1.0,-1377.6096,78.532,12.0
1456.382,5909.5811,nan,8.8354,8.8354,2.0095,123.591,0.0,nan,78.7708,1.6945,1.6871,0.5587,nan,0.0293,0.0293,2.3962,312.9558,1.0,1.0,-1377.762,76.614,12.0
1456.5344,5895.5024,nan,8.8772,8.8772,2.1876,123.73,0.0,nan,82.5663,1.7246,1.7492,0.582,nan,0.0299,0.0299,2.3932,313.2016,1.0,1.0,-1377.9144,76.09,12.0
1456.6868,5812.8535,nan,8.9318,8.9318,2.2302,125.4562,0.0,nan,86.3477,1.62,1.6088,0.6008,nan,0.0254,0.0254,2.3926,313.6302,1.0,1.0,-1378.0668,79.342,12.0
1456.8392,5742.5132,nan,8.9364,8.9364,1.9208,127.9042,0.0,nan,89.1098,1.446,1.3509,0.6015,nan,0.0176,0.0176,2.4097,313.7,1.0,1.0,-1378.2192,84.224,12.0
1456.9916,5804.4541,nan,8.8984,8.8984,1.5288,129.0819,0.0,nan,90.8077,1.3388,1.2413,0.5908,nan,0.0113,0.0113,2.4582,313.2476,1.0,1.0,-1378.3716,86.723,12.0
1457.144,5952.4927,nan,8.8754,8.8754,1.4098,127.7325,0.0,nan,92.4073,1.3609,1.3297,0.5839,nan,0.01,0.01,2.4945,312.4176,1.0,1.0,-1378.524,85.867,12.0
1457.2964,6043.8042,nan,8.8831,8.8831,1.7086,124.6906,0.0,nan,94.5642,1.477,1.5114,0.5928,nan,0.0142,0.0142,2.4725,311.9226,1.0,1.0,-1378.6764,83.3,12.0
1457.4488,6030.4551,nan,8.9065,8.9065,2.2295,122.5254,0.0,nan,97.4081,1.5555,1.6502,0.6134,nan,0.0184,0.0184,2.4242,312.3446,1.0,1.0,-1378.8289,82.425,12.0
1457.6012,5950.9321,nan,8.9511,8.9511,2.3767,123.4492,0.0,nan,99.7007,1.5144,1.584,0.6315,nan,0.0166,0.0166,2.4102,313.4031,1.0,1.0,-1378.9812,84.884,12.0
1457.7536,5841.0288,nan,9.0162,9.0162,1.9827,126.4457,0.0,nan,99.145,1.3727,1.3463,0.6301,nan,0.0126,0.0126,2.4231,314.6457,1.0,1.0,-1379.1337,87.557,12.0
1457.906,5810.3066,nan,9.0733,9.0733,1.4838,127.6399,0.0,nan,94.6632,1.2308,1.1699,0.6063,nan,0.0119,0.0119,2.4332,315.6932,1.0,1.0,-1379.286,87.673,12.0
1458.0584,5936.5518,nan,9.1773,9.1773,1.3123,124.8388,0.0,nan,88.4234,1.2763,1.2187,0.5804,nan,0.0184,0.0184,2.4315,316.3707,1.0,1.0,-1379.4384,83.135,12.0
1458.2108,6083.1387,nan,9.3156,9.3156,1.6019,120.0869,0.0,nan,82.9946,1.5528,1.5993,0.5679,nan,0.0321,0.0321,2.3967,316.9309,1.0,1.0,-1379.5908,74.047,12.0
1458.3632,6096.8936,nan,9.3747,9.3747,2.068,117.3503,0.0,nan,79.8682,1.6266,1.7254,0.5639,nan,0.04,0.04,2.3474,317.4193,1.0,1.0,-1379.7432,69.141,12.0
1458.5156,6050.1577,nan,9.3457,9.3457,1.8779,119.4059,0.0,nan,80.2216,1.3411,1.3361,0.5554,nan,0.0335,0.0335,2.3702,317.6875,1.0,1.0,-1379.8956,73.778,12.0
1458.668,6005.0967,nan,9.2177,9.2177,1.3522,123.9605,0.0,nan,82.2975,1.1217,1.0956,0.5417,nan,0.0235,0.0235,2.4422,317.8363,1.0,1.0,-1380.048,78.853,12.0
1458.8204,6076.2217,nan,9.029,9.029,1.1658,126.1051,0.0,nan,85.3438,1.2058,1.1927,0.5323,nan,0.0176,0.0176,2.5139,317.697,1.0,1.0,-1380.2004,79.493,12.0
1458.9728,6244.3389,nan,8.9195,8.9195,1.4728,124.3462,0.0,nan,89.9963,1.5262,1.5639,0.5371,nan,0.0153,0.0153,2.5474,317.3735,1.0,1.0,-1380.3528,79.018,13.0
1459.1252,6293.6226,nan,8.9297,8.9297,2.0314,121.4706,0.0,nan,95.1676,1.7489,1.8332,0.557,nan,0.0184,0.0184,2.5082,317.1433,1.0,1.0,-1380.5052,77.954,13.0
1459.2776,6156.6689,nan,8.9376,8.9376,2.2669,120.8528,0.0,nan,99.7653,1.6235,1.6013,0.5797,nan,0.0235,0.0235,2.4411,316.8808,1.0,1.0,-1380.6576,77.587,13.0
1459.43,5967.4507,nan,8.8877,8.8877,1.8853,123.2327,0.0,nan,103.3557,1.433,1.3778,0.5969,nan,0.0231,0.0231,2.4127,316.5526,1.0,1.0,-1380.8101,80.124,13.0
1459.5824,5811.9673,nan,8.851,8.851,1.5885,126.0422,0.0,nan,104.7837,1.3965,1.3753,0.6094,nan,0.0194,0.0194,2.4034,316.1677,1.0,1.0,-1380.9624,83.737,13.0
1459.7348,5765.458,nan,8.844,8.844,1.6641,126.662,0.0,nan,104.5262,1.436,1.4562,0.6219,nan,0.0171,0.0171,2.3959,315.6383,1.0,1.0,-1381.1149,85.857,13.0
1459.8872,5805.188,nan,8.8511,8.8511,1.7977,125.6618,0.0,nan,104.5755,1.4657,1.5006,0.6355,nan,0.0149,0.0149,2.3933,315.1741,1.0,1.0,-1381.2672,87.518,13.0
1460.0396,5856.0,nan,8.8678,8.8678,1.7923,124.8957,0.0,nan,104.6582,1.4878,1.4946,0.6563,nan,0.0102,0.0102,2.3996,314.6634,1.0,1.0,-1381.4196,90.537,13.0
1460.192,5934.3154,nan,8.886,8.886,1.7412,124.3424,0.0,nan,104.228,1.4881,1.4942,0.6852,nan,0.0035,0.0035,2.4209,313.9148,1.0,1.0,-1381.572,94.386,13.0
1460.3444,6096.1494,nan,8.8979,8.8979,1.7486,122.95,0.0,nan,104.0268,1.5199,1.5476,0.7131,nan,0.0001,0.0001,2.4591,313.2499,1.0,1.0,-1381.7244,95.609,13.0
1460.4968,6306.0356,nan,8.8958,8.8958,1.9442,120.5326,0.0,nan,103.8022,1.6485,1.6447,0.7171,nan,0.0001,0.0001,2.4937,313.0419,1.0,1.0,-1381.8768,93.896,13.0
1460.6492,6518.6147,nan,8.8896,8.8896,2.2116,117.5651,0.0,nan,103.5644,1.7668,1.7319,0.6885,nan,0.0016,0.0016,2.5143,313.5966,1.0,1.0,-1382.0292,90.658,13.0
1460.8016,6658.6069,nan,8.8905,8.8905,2.344,115.0957,0.0,nan,104.4164,1.7874,1.7742,0.641,nan,0.0088,0.0088,2.5144,314.9283,1.0,1.0,-1382.1816,84.664,13.0
1460.954,6575.1011,nan,8.9354,8.9354,2.245,114.7268,0.0,nan,106.2234,1.7068,1.7337,0.6007,nan,0.0203,0.0203,2.4749,316.2951,1.0,1.0,-1382.334,77.647,13.0
1461.1064,6265.5732,nan,8.9905,8.9905,2.0074,117.2908,0.0,nan,108.1866,1.506,1.5321,0.5802,nan,0.028,0.028,2.4111,317.1398,1.0,1.0,-1382.4865,73.83,13.0
1461.2588,5886.1851,nan,9.0198,9.0198,1.6395,121.7546,0.0,nan,110.2148,1.3196,1.3167,0.5797,nan,0.0291,0.0291,2.3513,317.3789,1.0,1.0,-1382.6388,75.171,13.0
1461.4112,5577.2759,nan,8.9956,8.9956,1.4546,126.9746,0.0,nan,112.0717,1.239,1.2311,0.5899,nan,0.0247,0.0247,2.3234,316.9823,1.0,1.0,-1382.7913,80.053,13.0
1461.5636,5399.4023,nan,8.9943,8.9943,1.3482,131.7113,0.0,nan,113.5747,1.2207,1.2175,0.5986,nan,0.0168,0.0168,2.3332,316.4237,1.0,1.0,-1382.9436,85.491,13.0
1461.716,5347.3076,nan,9.0074,9.0074,1.3639,134.2126,0.0,nan,115.2272,1.2245,1.2105,0.6029,nan,0.0093,0.0093,2.3546,315.9026,1.0,1.0,-1383.0959,89.709,13.0
1461.8684,5345.6509,nan,9.0137,9.0137,1.4019,134.8415,0.0,nan,116.7535,1.2245,1.2131,0.6123,nan,0.0044,0.0044,2.3649,315.4099,1.0,1.0,-1383.2484,92.564,13.0
1462.0208,5370.5259,nan,9.0096,9.0096,1.4131,134.7413,0.0,nan,116.1095,1.208,1.2047,0.6355,nan,0.0013,0.0013,2.3741,315.0337,1.0,1.0,-1383.4008,94.687,13.0
1462.1732,5404.751,nan,8.9769,8.9769,1.3616,134.253,0.0,nan,111.4344,1.1933,1.1782,0.6642,nan,0.0001,0.0001,2.3806,314.5642,1.0,1.0,-1383.5532,95.692,13.0
1462.3256,5446.2793,nan,8.9236,8.9236,1.3474,133.297,0.0,nan,102.7365,1.2199,1.2046,0.6852,nan,0.0001,0.0001,2.3818,314.1385,1.0,1.0,-1383.7056,95.788,13.0
1462.478,5455.1006,nan,8.8558,8.8558,1.4495,132.3629,0.0,nan,93.9273,1.3016,1.3002,0.6941,nan,0.0008,0.0008,2.3689,314.0827,1.0,1.0,-1383.858,95.459,13.0
1462.6304,5411.6313,nan,8.8402,8.8402,1.6125,131.9702,0.0,nan,88.5477,1.3975,1.399,0.6907,nan,0.0037,0.0037,2.3431,314.3214,1.0,1.0,-1384.0104,94.024,13.0
1462.7828,5370.7339,nan,8.845,8.845,1.7382,132.1539,0.0,nan,87.284,1.4482,1.4493,0.6805,nan,0.0079,0.0079,2.3286,314.7198,1.0,1.0,-1384.1628,91.706,13.0
1462.9352,5368.7217,nan,8.8511,8.8511,1.7746,132.5055,0.0,nan,89.3877,1.4696,1.4625,0.6634,nan,0.0105,0.0105,2.3339,315.0283,1.0,1.0,-1384.3152,89.676,14.0
1463.0876,5395.9155,nan,8.8549,8.8549,1.7879,132.5675,0.0,nan,92.3425,1.4834,1.4729,0.6467,nan,0.0117,0.0117,2.3469,315.0981,1.0,1.0,-1384.4677,88.153,14.0
1463.24,5428.915,nan,8.8647,8.8647,1.8142,132.322,0.0,nan,93.6643,1.4656,1.4671,0.6351,nan,0.0125,0.0125,2.3568,315.1526,1.0,1.0,-1384.62,87.086,14.0
1463.3924,5439.7754,nan,8.8677,8.8677,1.798,132.0191,0.0,nan,92.8033,1.434,1.4233,0.6337,nan,0.0127,0.0127,2.3561,315.2192,1.0,1.0,-1384.7725,86.969,14.0
1463.5448,5428.2441,nan,8.8685,8.8685,1.7216,131.719,0.0,nan,91.1473,1.3972,1.3747,0.6501,nan,0.0108,0.0108,2.3458,315.3562,1.0,1.0,-1384.9248,88.825,14.0
1463.6972,5399.52,nan,8.8726,8.8726,1.6179,131.5673,0.0,nan,89.75,1.3735,1.3542,0.6831,nan,0.0067,0.0067,2.3307,315.7417,1.0,1.0,-1385.0771,92.657,14.0
1463.8496,5350.0884,nan,8.8774,8.8774,1.5844,131.7261,0.0,nan,88.3143,1.3768,1.3575,0.7141,nan,0.0039,0.0039,2.3122,316.1657,1.0,1.0,-1385.2296,95.664,14.0
