DEPTH,ACOUSTICIMPEDANCE1,AI,BS,CALI,CALI[DERIVED]1,DRES,DT,DT2,DT4P,FACIES,FLD1,GR,GR_EDTC,LLD,LLS,M2R2,LLS_1,LLD_1,DEPTH_1,MSFL,NPHI,PERF_INT,PIMP,PR,RHOB,RT_MODELLING,RT_POWER,SP,TDVSS,TENS,VPVS,ZLT
1586.941,7359.5859,7359605.5,8.5,9.3406,9.3406,5.1972,94.8122,243.0984,94.8122,0.0,nan,54.8615,87.7018,5.1973,3.7929,nan,nan,nan,1586.9409,3.8172,0.4674,nan,24145.6895,0.4103,2.2893,5.1973,27.0119,-75.6743,-1326.9183,1975.9304,2.564,12.0
1587.0934,7271.4355,7271477.0,8.5,9.3846,9.3846,5.1238,96.6029,247.8306,96.6029,0.0,nan,54.1102,86.8108,5.1238,3.7331,nan,nan,nan,1587.0934,3.7581,0.4654,nan,23856.5527,0.4104,2.3046,5.1238,26.2533,-75.0705,-1326.9742,1985.9868,2.5655,12.0
1587.2458,7137.4932,7137578.5,8.5,9.4379,9.4379,5.1104,99.4791,254.4853,99.4791,0.0,nan,53.2809,86.5187,5.1104,3.7361,nan,nan,nan,1587.2457,3.8406,0.4564,nan,23417.252,0.4098,2.3295,5.1104,26.1162,-74.3135,-1327.03,2020.9541,2.5582,12.0
1587.3982,7316.3628,7316501.5,8.5,9.4768,9.4768,5.2822,98.9134,231.5296,98.9134,0.0,nan,53.7207,88.0852,5.2822,3.8728,nan,nan,nan,1587.3982,3.809,0.4386,nan,24004.2715,0.3883,2.3743,5.2822,27.9016,-73.5424,-1327.0859,2056.9526,2.3407,12.0
1587.5506,7603.3291,7603427.0,8.5,9.4134,9.4134,5.7315,98.3431,218.8302,98.3431,0.0,nan,50.8553,79.5651,5.7315,4.1975,nan,nan,nan,1587.5505,3.4283,0.4169,nan,24945.627,0.3734,2.4532,5.7315,32.8501,-72.8757,-1327.1418,2062.9922,2.2252,12.0
1587.703,8134.4517,8134311.0,8.5,9.2398,9.2398,6.2097,95.759,220.7226,95.759,0.0,nan,44.4328,73.3617,6.2097,4.5419,nan,nan,nan,1587.703,8.5619,0.398,nan,26687.373,0.3841,2.5556,6.2097,38.5604,-72.2784,-1327.1976,2133.9067,2.305,12.0
1587.8554,8577.9316,8577528.0,8.5,9.128,9.128,6.5511,93.0859,222.1963,93.0859,0.0,nan,43.003,74.8279,6.551,4.7776,nan,nan,nan,1587.8553,6.1034,0.3871,nan,28141.4941,0.3936,2.6197,6.551,42.9156,-71.7368,-1327.2535,2099.0459,2.387,12.0
1588.0078,8237.9404,8237786.0,8.5,9.1443,9.1443,6.7736,95.6734,221.1257,95.6734,0.0,nan,46.564,81.7338,6.7736,4.937,nan,nan,nan,1588.0078,3.0724,0.3903,nan,27026.8555,0.3848,2.5858,6.7736,45.8817,-71.202,-1327.3093,2166.9106,2.3113,12.0
1588.1602,8324.8906,8324982.0,8.5,9.2599,9.2599,6.6451,91.9648,229.5577,91.9648,0.0,nan,51.4016,87.7169,6.6451,4.8699,nan,nan,nan,1588.1602,2.9181,0.4144,nan,27312.9336,0.4044,2.5118,6.6451,44.1574,-70.8261,-1327.3652,2101.0867,2.4962,12.0
1588.3126,8401.4844,8401622.0,8.5,9.3218,9.3218,6.4625,89.1673,225.5046,89.1673,0.0,nan,52.5465,91.085,6.4625,4.7311,nan,nan,nan,1588.3125,2.8637,0.4447,nan,27564.377,0.4073,2.4578,6.4625,41.7639,-70.8123,-1327.421,2166.9133,2.5291,12.0
1588.465,8476.3633,8476426.0,8.5,9.3075,9.3075,6.6206,87.5202,220.9572,87.5202,0.0,nan,51.897,93.148,6.6206,4.8106,nan,nan,nan,1588.465,2.5196,0.4586,nan,27809.7949,0.407,2.4339,6.6206,43.8323,-70.9512,-1327.4769,2159.0105,2.5246,12.0
1588.6174,8861.0879,8861136.0,8.5,9.3316,9.3316,6.8037,83.3488,244.0278,83.3488,0.0,nan,52.4009,89.7748,6.8037,4.9298,nan,nan,nan,1588.6173,2.2907,0.4494,nan,29071.9668,0.434,2.4231,6.8037,46.2903,-71.0282,-1327.5327,2148.0144,2.9278,12.0
1588.7698,8819.5684,8819612.0,8.5,9.3225,9.3225,6.8405,83.5303,193.3708,83.5303,0.0,nan,52.0999,90.3087,6.8405,4.9653,nan,nan,nan,1588.7698,2.6713,0.425,nan,28935.7363,0.3853,2.417,6.8405,46.7924,-70.9719,-1327.5886,2114.0447,2.315,12.0
1588.9222,8890.4717,8890499.0,8.5,9.2608,9.2608,6.9281,82.967,189.3539,82.967,0.0,nan,52.5219,89.4773,6.9281,5.0318,nan,nan,nan,1588.9221,2.7282,0.4063,nan,29168.3008,0.3812,2.42,6.9281,47.9986,-71.0347,-1327.6444,2036.1024,2.2822,12.0
1589.0746,8875.8301,8875857.0,8.5,9.2331,9.2331,7.0404,83.3992,190.4539,83.3992,0.0,nan,53.8553,91.0188,7.0404,5.1251,nan,nan,nan,1589.0746,3.1808,0.4008,nan,29120.2676,0.3814,2.4286,7.0404,49.5672,-71.1939,-1327.7003,1979.0748,2.2836,12.0
1589.227,8618.1562,8618143.0,8.5,9.2357,9.2357,7.1261,86.4021,189.0777,86.4021,0.0,nan,55.609,91.2736,7.1261,5.1846,nan,nan,nan,1589.2269,3.4348,0.4092,nan,28274.748,0.368,2.443,7.1261,50.7813,-71.5409,-1327.7562,1927.0682,2.1883,12.0
1589.3794,8570.4805,8570441.0,8.5,9.2402,9.2402,7.2181,87.2028,189.679,87.2028,0.0,nan,57.7108,99.846,7.2181,5.259,nan,nan,nan,1589.3794,3.5147,0.4312,nan,28118.2461,0.366,2.452,7.2181,52.101,-72.0342,-1327.812,1891.0472,2.1751,12.0
1589.5318,8629.4639,8629471.0,8.5,9.2442,9.2442,7.2617,86.6138,190.0454,86.6138,0.0,nan,60.1918,109.0274,7.2617,5.3018,nan,nan,nan,1589.5317,3.4692,0.4493,nan,28311.916,0.3689,2.4522,7.2617,52.7323,-72.4719,-1327.8679,1835.0735,2.1942,12.0
1589.6842,8510.4863,8510540.0,8.5,9.2552,9.2552,7.1875,87.8855,193.0894,87.8855,0.0,nan,62.688,114.364,7.1875,5.2672,nan,nan,nan,1589.6842,3.4467,0.4514,nan,27921.7227,0.3694,2.4539,7.1875,51.6602,-72.8259,-1327.9237,1851.9777,2.1971,12.0
1589.8366,8597.6455,8597675.0,8.5,9.2913,9.2913,7.0603,87.4555,193.4756,87.4555,0.0,nan,65.5864,112.3424,7.0603,5.1951,nan,nan,nan,1589.8365,3.4076,0.4424,nan,28207.5977,0.3716,2.4669,7.0603,49.8478,-73.1733,-1327.9796,1892.9462,2.2123,12.0
1589.989,8964.6279,8964694.0,8.5,9.3369,9.3369,6.9657,84.5417,190.347,84.5417,0.0,nan,67.5936,109.7923,6.9657,5.1491,nan,nan,nan,1589.989,3.5011,0.4383,nan,29411.7266,0.3771,2.4865,6.9657,48.521,-73.4721,-1328.0354,1980.8845,2.2515,12.0
1590.1414,9161.0186,9161283.0,8.5,9.3696,9.3696,6.9851,83.7242,186.1688,83.7242,0.0,nan,69.0505,105.6891,6.9851,5.177,nan,nan,nan,1590.1414,3.7033,0.4469,nan,30056.7051,0.3732,2.5164,6.9851,48.7916,-73.7011,-1328.0913,2088.8582,2.2236,12.0
1590.2938,9776.2812,9776766.0,8.5,9.4057,9.4057,7.1025,81.1051,180.2846,81.1051,0.0,nan,68.2331,97.514,7.1025,5.2784,nan,nan,nan,1590.2937,3.7087,0.4461,nan,32076.0,0.3731,2.6014,7.1025,50.4455,-73.951,-1328.1471,2124.9526,2.2228,12.0
1590.4462,10195.0205,10195069.0,8.5,9.4511,9.4511,7.2859,83.0896,173.2941,83.0896,0.0,nan,62.674,94.7257,7.2859,5.4196,nan,nan,nan,1590.4462,3.8538,0.4302,nan,33448.3906,0.3507,2.7792,7.2859,53.0843,-74.2773,-1328.203,2170.9397,2.0857,12.0
1590.5986,10725.957,10724931.0,8.5,9.4853,9.4853,7.3771,84.3901,188.0524,84.3901,0.0,nan,54.9661,94.9792,7.3771,5.4932,nan,nan,nan,1590.5985,5.832,0.4079,nan,35186.7852,0.3739,2.9697,7.3771,54.4216,-74.6318,-1328.2588,2103.0894,2.2284,12.0
1590.751,10443.9492,10443072.0,8.5,9.6071,9.6071,7.1998,85.9742,194.2285,85.9742,0.0,nan,52.294,101.4982,7.1998,5.3846,nan,nan,nan,1590.751,4.0328,0.3964,nan,34262.0508,0.3782,2.9459,7.1998,51.8371,-74.7919,-1328.3147,2031.0945,2.2592,12.0
1590.9034,9141.9639,9142192.0,8.5,9.8715,9.8715,6.8839,91.0903,213.0482,91.0903,0.0,nan,52.0848,103.309,6.8839,5.1866,nan,nan,nan,1590.9033,2.3883,0.3931,nan,29994.0664,0.3882,2.7321,6.8839,47.3881,-74.8534,-1328.3706,1928.1351,2.3389,12.0
1591.0558,8496.9443,8497307.0,8.5,10.1848,10.1848,6.5921,91.4155,210.9788,91.4155,0.0,nan,53.5862,106.4125,6.5921,5.0071,nan,nan,nan,1591.0558,1.9485,0.3916,nan,27878.3047,0.3844,2.5484,6.5921,43.4558,-75.2355,-1328.4235,1855.0958,2.3079,12.0
1591.2082,7960.1523,7960407.0,8.5,10.4651,10.4651,6.4006,93.6974,246.0967,93.6974,0.0,nan,54.9224,108.8227,6.4006,4.8884,nan,nan,nan,1591.2081,1.9159,0.3906,nan,26116.8184,0.4153,2.447,6.4006,40.9677,-75.6528,-1328.4762,1819.0472,2.6265,12.0
1591.3606,7452.7466,7452933.0,8.5,10.3221,10.3221,6.3376,98.2076,263.0423,98.2076,0.0,nan,56.7174,113.2563,6.3376,4.8476,nan,nan,nan,1591.3606,1.6818,0.4103,nan,24451.8809,0.419,2.4013,6.3376,40.1652,-75.7848,-1328.5289,1753.0867,2.6784,12.0
1591.513,7422.1919,7422303.5,8.5,9.8926,9.8926,6.3225,98.3039,268.2147,98.3039,0.0,nan,59.3142,117.2644,6.3225,4.8387,nan,nan,nan,1591.5129,1.7095,0.4498,nan,24351.3887,0.4224,2.3938,6.3225,39.974,-75.7363,-1328.5817,1784.958,2.7284,12.0
1591.6654,7593.436,7593471.0,8.5,9.9151,9.9151,6.1915,96.8898,269.6951,96.8898,0.0,nan,60.7155,128.9244,6.1915,4.7361,nan,nan,nan,1591.6654,2.1037,0.4839,nan,24912.9629,0.4259,2.4138,6.1915,38.3347,-75.6389,-1328.6344,2504.0552,2.7835,12.0
1591.8178,7824.1079,7824074.0,8.5,10.1444,10.1444,5.8539,95.1123,252.2497,95.1123,0.0,nan,62.045,128.6175,5.8539,4.4853,nan,nan,nan,1591.8177,2.7901,0.4903,nan,25669.5332,0.4171,2.4415,5.8539,34.2681,-76.0595,-1328.6871,2436.0906,2.6521,12.0
1591.9702,7864.0322,7864012.0,8.5,10.3757,10.3757,5.5467,95.331,230.6081,95.331,0.0,nan,63.6614,129.811,5.5467,4.2482,nan,nan,nan,1591.9702,3.2142,0.4695,nan,25800.5664,0.3969,2.4596,5.5467,30.7659,-78.1339,-1328.7399,2375.0801,2.419,12.0
1592.1226,7955.041,7955041.0,8.5,10.5449,10.5449,5.4092,94.75,218.2306,94.75,0.0,nan,64.7607,120.5641,5.4092,4.1406,nan,nan,nan,1592.1226,3.7049,0.4479,nan,26099.2148,0.3838,2.4729,5.4092,29.2594,-80.7855,-1328.7927,2369.0078,2.3033,12.0
1592.275,8252.6279,8252707.0,8.5,10.5219,10.5219,5.4816,91.8135,220.2838,91.8135,0.0,nan,64.4697,120.6605,5.4816,4.187,nan,nan,nan,1592.2749,3.9738,0.4424,nan,27075.8105,0.3949,2.4859,5.4816,30.0479,-81.5903,-1328.8455,2258.1458,2.3993,12.0
1592.4274,8590.8994,8591067.0,8.5,10.1612,10.1612,5.7042,89.2023,218.2992,89.2023,0.0,nan,61.9979,116.6649,5.7042,4.3468,nan,nan,nan,1592.4274,3.9224,0.4541,nan,28185.9141,0.3998,2.5142,5.7042,32.5379,-81.5487,-1328.8982,2200.0762,2.4472,12.0
1592.5798,8910.4736,8910461.0,8.5,9.8463,9.8463,5.9142,88.1513,220.0507,88.1513,0.0,nan,59.9343,113.5016,5.9142,4.5005,nan,nan,nan,1592.5797,3.9266,0.4525,nan,29233.7949,0.4044,2.577,5.9142,34.9778,-81.4724,-1328.9509,2123.1011,2.4963,12.0
1592.7322,9189.5361,9189218.0,8.5,9.8921,9.8921,5.97,87.4279,229.3854,87.4279,0.0,nan,60.3571,114.4423,5.97,4.5337,nan,nan,nan,1592.7322,4.8496,0.4405,nan,30148.3555,0.415,2.6359,5.97,35.6409,-81.3127,-1329.0037,2053.0918,2.6237,12.0
1592.8846,9041.4932,9041205.0,8.5,10.0638,10.0638,5.9558,88.4819,221.3987,88.4819,0.0,nan,61.0887,119.6988,5.9558,4.5158,nan,nan,nan,1592.8845,5.8843,0.4345,nan,29662.7461,0.4049,2.6247,5.9558,35.4716,-81.2218,-1329.0564,1996.0748,2.5022,12.0
1593.037,8682.1348,8682230.0,8.5,10.1504,10.1504,5.9288,89.4937,217.5002,89.4937,0.0,nan,60.8893,120.608,5.9288,4.4974,nan,nan,nan,1593.037,4.7077,0.4432,nan,28485.0078,0.3981,2.5492,5.9288,35.1507,-81.3333,-1329.1091,1923.0958,2.4303,12.0
1593.1894,8759.3555,8759624.0,8.5,10.1248,10.1248,5.9121,86.777,220.1378,86.777,0.0,nan,60.5149,116.9876,5.9121,4.4786,nan,nan,nan,1593.1893,3.8158,0.4487,nan,28738.9219,0.408,2.4938,5.9121,34.9529,-81.4098,-1329.1619,1871.0682,2.5369,12.0
1593.3418,9088.5732,9088763.0,8.5,10.0435,10.0435,6.0036,83.704,236.2363,83.704,0.0,nan,59.762,111.9439,6.0036,4.5211,nan,nan,nan,1593.3418,3.8163,0.4379,nan,29818.7734,0.4282,2.4959,6.0036,36.0432,-81.3474,-1329.2146,1770.1326,2.8223,12.0
1593.4942,9241.2539,9241348.0,8.5,9.9355,9.9355,6.3349,83.5876,218.9822,83.5876,0.0,nan,56.6969,111.1854,6.3349,4.7294,nan,nan,nan,1593.4941,3.4113,0.4207,nan,30319.3828,0.4147,2.5343,6.3349,40.131,-81.091,-1329.2675,1757.0171,2.6198,12.0
1593.6466,8993.4092,8993399.0,8.5,9.8647,9.8647,6.8506,87.8637,212.9022,87.8637,0.0,nan,51.453,101.7219,6.8505,5.0772,nan,nan,nan,1593.6466,4.2585,0.4011,nan,29505.9043,0.3973,2.5925,6.8505,46.9294,-80.6737,-1329.3202,1695.0814,2.4232,12.0
1593.799,9428.8926,9428720.0,8.5,9.9049,9.9049,7.2849,85.5092,212.5343,85.5092,0.0,nan,47.3683,97.3005,7.2849,5.3767,nan,nan,nan,1593.799,7.66,0.3847,nan,30934.1172,0.4034,2.6452,7.2849,53.0698,-80.5619,-1329.3729,1695.0,2.4855,12.0
1593.9514,9550.4688,9550243.0,8.5,9.9933,9.9933,7.309,84.8164,210.3609,84.8164,0.0,nan,45.9577,91.8389,7.309,5.3799,nan,nan,nan,1593.9514,7.9134,0.3789,nan,31332.8203,0.4029,2.6576,7.309,53.4215,-80.6674,-1329.4257,1731.9514,2.4802,12.0
1594.1038,9394.5498,9394502.0,8.5,9.972,9.972,6.9729,85.0626,212.781,85.0626,0.0,nan,46.4863,101.3464,6.9729,5.1088,nan,nan,nan,1594.1038,5.5479,0.3866,nan,30821.8555,0.4049,2.6218,6.9729,48.6213,-80.348,-1329.4784,1805.9028,2.5015,12.0
1594.2562,9042.1494,9042294.0,8.5,9.8922,9.8922,6.6707,86.8204,215.2954,86.8204,0.0,nan,47.2078,101.1902,6.6707,4.8808,nan,nan,nan,1594.2561,4.0757,0.3994,nan,29666.3164,0.4029,2.5756,6.6707,44.4982,-79.9026,-1329.5311,1931.8346,2.4798,12.0
1594.4086,8630.7822,8630902.0,8.5,9.8221,9.8221,6.412,90.3616,220.9114,90.3616,0.0,nan,47.974,100.7504,6.412,4.7007,nan,nan,nan,1594.4086,3.7418,0.4066,nan,28316.6074,0.3995,2.5587,6.412,41.1137,-79.8677,-1329.5839,2099.7795,2.4447,12.0
1594.561,8597.1455,8597132.0,8.5,9.7286,9.7286,6.4732,90.9102,218.3357,90.9102,0.0,nan,48.618,95.2956,6.4732,4.7435,nan,nan,nan,1594.5609,3.9261,0.413,nan,28205.8105,0.3951,2.5642,6.4732,41.9023,-80.1108,-1329.6366,2215.8477,2.4017,12.0
1594.7134,8823.8271,8823745.0,8.5,9.7393,9.7393,6.7601,88.6473,206.1255,88.6473,0.0,nan,48.1,93.4554,6.76,4.9516,nan,nan,nan,1594.7134,4.0639,0.4157,nan,28949.2949,0.3865,2.5663,6.76,45.6976,-80.4713,-1329.6893,2224.9883,2.3252,12.0
1594.8658,8694.001,8693933.0,8.5,9.85,9.85,7.1744,89.34,199.8318,89.34,0.0,nan,47.5322,95.9952,7.1744,5.2434,nan,nan,nan,1594.8657,4.0371,0.417,nan,28523.4004,0.3751,2.5483,7.1744,51.472,-80.965,-1329.7422,2182.0564,2.2367,12.0
1595.0182,8037.6899,8037747.5,8.5,9.941,9.941,7.5516,95.3684,193.794,95.3684,0.0,nan,48.6083,98.7237,7.5515,5.5197,nan,nan,nan,1595.0182,4.459,0.4167,nan,26370.5625,0.3402,2.5149,7.5515,57.0252,-81.0775,-1329.7949,2157.0327,2.0321,12.0
1595.1706,7592.2275,7592287.0,8.5,9.9169,9.9169,7.7521,99.6512,187.2148,99.6512,0.0,nan,50.9762,105.5079,7.7521,5.6836,nan,nan,nan,1595.1705,4.4021,0.4248,nan,24909.0781,0.3023,2.4822,7.7521,60.0951,-80.6252,-1329.8477,2102.0723,1.8787,12.0
1595.323,7491.7236,7491776.5,8.5,9.8203,9.8203,7.7785,100.0075,188.5513,100.0075,0.0,nan,51.5412,110.7731,7.7785,5.7062,nan,nan,nan,1595.323,4.2803,0.4354,nan,24579.3203,0.3043,2.4581,7.7785,60.5051,-80.3469,-1329.9004,2071.0408,1.8854,12.0
1595.4754,7285.2788,7285334.0,8.5,9.6654,9.6654,7.6927,102.3771,218.4781,102.3771,0.0,nan,51.1014,106.0998,7.6927,5.6472,nan,nan,nan,1595.4753,4.392,0.4431,nan,23902.0137,0.3593,2.447,7.6927,59.1776,-80.3683,-1329.9531,2027.0577,2.1341,12.0
1595.6278,7486.8252,7486851.5,8.5,9.5238,9.5238,7.6511,99.6821,213.4931,99.6821,0.0,nan,51.754,105.0938,7.6511,5.6165,nan,nan,nan,1595.6278,4.7491,0.4437,nan,24563.1602,0.3606,2.4485,7.6511,58.5393,-80.2299,-1330.0059,1999.0367,2.1417,12.0
1595.7802,7540.292,7540284.0,8.5,9.4846,9.4846,7.5663,99.2219,219.8945,99.2219,0.0,nan,53.1591,105.4452,7.5663,5.5392,nan,nan,nan,1595.7802,4.9075,0.4407,nan,24738.4648,0.3722,2.4546,7.5663,57.2489,-79.8269,-1330.0586,1929.0919,2.2162,12.0
1595.9326,7520.2061,7520187.5,8.5,9.5367,9.5367,7.3289,99.649,212.9886,99.649,0.0,nan,54.1484,108.3937,7.3289,5.3454,nan,nan,nan,1595.9325,4.4331,0.4433,nan,24672.5332,0.3599,2.4586,7.3289,53.7128,-79.3617,-1330.1113,1892.0486,2.1374,12.0
1596.085,7543.6318,7543622.5,8.5,9.6553,9.6553,7.0046,99.3153,200.513,99.3153,0.0,nan,53.4223,108.2402,7.0046,5.0966,nan,nan,nan,1596.085,3.8243,0.4386,nan,24749.418,0.3374,2.458,7.0046,49.0644,-78.9308,-1330.1642,1869.0302,2.019,12.0
1596.2374,7687.2109,7687244.0,8.5,9.7536,9.7536,6.7314,97.3454,189.9499,97.3454,0.0,nan,53.0896,102.3749,6.7314,4.8925,nan,nan,nan,1596.2373,3.4626,0.434,nan,25220.6152,0.3219,2.4551,6.7314,45.3117,-78.7357,-1330.2169,1866.0039,1.9513,12.0
1596.3898,7752.5645,7752591.5,8.5,9.7795,9.7795,6.6185,96.686,198.5206,96.686,0.0,nan,53.7286,106.7762,6.6185,4.8099,nan,nan,nan,1596.3898,3.2909,0.4295,nan,25435.0117,0.3445,2.4592,6.6185,43.8045,-78.9299,-1330.2697,1925.9213,2.0533,12.0
1596.5422,7828.0479,7828029.0,8.5,9.736,9.736,6.62,96.1625,197.9954,96.1625,0.0,nan,54.1253,105.0971,6.62,4.8163,nan,nan,nan,1596.5421,3.1583,0.4245,nan,25682.5098,0.3456,2.4697,6.62,43.8244,-79.2916,-1330.3224,1911.0197,2.059,12.0
1596.6946,7764.8892,7764844.5,8.5,9.6308,9.6308,6.6324,97.1763,214.8059,97.1763,0.0,nan,55.2035,104.7941,6.6324,4.8399,nan,nan,nan,1596.6946,3.2101,0.4139,nan,25475.2129,0.3714,2.4756,6.6324,43.9887,-79.5137,-1330.3751,1975.9147,2.2105,12.0
1596.847,7845.8989,7845875.5,8.5,9.5299,9.5299,6.5943,95.9787,199.4723,95.9787,0.0,nan,57.0114,104.3213,6.5943,4.8361,nan,nan,nan,1596.8469,3.5223,0.4082,nan,25741.0605,0.3493,2.4706,6.5943,43.4848,-79.5768,-1330.4279,2014.9489,2.0783,12.0
1596.9994,8097.2476,8097287.0,8.5,9.4858,9.4858,6.5156,92.5891,221.6395,92.5891,0.0,nan,58.3824,106.5765,6.5156,4.7914,nan,nan,nan,1596.9994,3.9672,0.4256,nan,26565.9004,0.3942,2.4597,6.5156,42.453,-79.3753,-1330.4806,2077.9172,2.3938,12.0
1597.1518,8125.8276,8125886.5,8.5,9.4745,9.4745,6.4173,92.0834,221.3812,92.0834,0.0,nan,58.1949,114.9456,6.4173,4.7152,nan,nan,nan,1597.1517,4.1894,0.4452,nan,26659.7324,0.3954,2.4549,6.4173,41.1817,-79.118,-1330.5333,2154.8989,2.4042,12.0
1597.3042,8148.9077,8148926.5,8.5,9.4711,9.4711,6.3139,92.1517,220.3666,92.1517,0.0,nan,57.4731,118.1059,6.3139,4.6392,nan,nan,nan,1597.3042,4.1459,0.454,nan,26735.3223,0.394,2.4637,6.3139,39.8653,-79.1381,-1330.5861,2140.0198,2.3913,12.0
1597.4566,7943.7954,7943792.0,8.5,9.4655,9.4655,6.2185,95.0299,215.9189,95.0299,0.0,nan,58.2775,117.5085,6.2185,4.5729,nan,nan,nan,1597.4565,4.0195,0.4438,nan,26062.3105,0.3799,2.4767,6.2185,38.6697,-79.4514,-1330.6389,2184.9409,2.2722,12.0
1597.609,8053.5718,8053561.5,8.5,9.4729,9.4729,6.1781,94.1282,218.1029,94.1282,0.0,nan,58.6684,113.498,6.1781,4.5413,nan,nan,nan,1597.609,3.7877,0.4478,nan,26422.4453,0.3856,2.4871,6.1781,38.1689,-79.5283,-1330.6916,2175.0132,2.317,12.0
1597.7614,8405.4648,8405478.0,8.5,9.5165,9.5165,6.2066,90.4631,219.5313,90.4631,0.0,nan,58.3658,109.8711,6.2066,4.5594,nan,nan,nan,1597.7614,3.6786,0.4503,nan,27577.0273,0.3977,2.4947,6.2066,38.5219,-79.1124,-1330.7444,2171.0054,2.4268,12.0
1597.9138,8406.4375,8406438.0,8.5,9.5568,9.5568,6.2244,90.6847,212.323,90.6847,0.0,nan,58.5667,110.3174,6.2244,4.5635,nan,nan,nan,1597.9137,3.8162,0.4502,nan,27580.1797,0.3884,2.5011,6.2244,38.7432,-78.5273,-1330.7971,2159.0159,2.3413,12.0
1598.0662,8634.3301,8634336.0,8.5,9.5108,9.5108,6.2377,88.5206,271.3342,88.5206,0.0,nan,58.8917,108.1135,6.2377,4.5605,nan,nan,nan,1598.0662,3.7944,0.4478,nan,28327.873,0.4404,2.5076,6.2377,38.9089,-78.4169,-1330.8499,2118.0537,3.0652,12.0
1598.2186,8906.1631,8906157.0,8.5,9.4551,9.4551,6.2634,86.0242,201.8352,86.0242,0.0,nan,58.2149,105.458,6.2634,4.5806,nan,nan,nan,1598.2185,3.9439,0.4437,nan,29219.6777,0.389,2.5136,6.2634,39.2302,-78.4304,-1330.9026,2036.1077,2.3462,12.0
1598.371,8777.0635,8777051.0,8.5,9.4636,9.4636,6.2803,87.3867,215.6019,87.3867,0.0,nan,55.8211,102.5146,6.2803,4.6055,nan,nan,nan,1598.371,4.0477,0.4365,nan,28796.1016,0.4017,2.5164,6.2803,39.4422,-78.3618,-1330.9553,1929.1404,2.4672,12.0
1598.5234,9198.3545,9198390.0,8.5,9.5197,9.5197,6.3332,83.3711,215.1519,83.3711,0.0,nan,53.2776,102.6146,6.3331,4.6499,nan,nan,nan,1598.5233,4.1298,0.4203,nan,30178.4453,0.4117,2.516,6.3331,40.1082,-78.0282,-1331.0081,1866.0826,2.5807,12.0
1598.6758,9485.2334,9485295.0,8.5,9.5785,9.5785,6.6175,80.8977,213.2867,80.8977,0.0,nan,51.9654,96.9,6.6175,4.8623,nan,nan,nan,1598.6758,4.343,0.4203,nan,31119.7344,0.416,2.5175,6.6175,43.7913,-77.6668,-1331.0608,1749.1536,2.6365,12.0
1598.8282,9753.5332,9753592.0,8.5,9.6114,9.6114,7.1616,79.038,222.3888,79.038,0.0,nan,51.3387,88.8619,7.1616,5.2481,nan,nan,nan,1598.8281,4.5019,0.4353,nan,31999.9746,0.4277,2.5292,7.1616,51.2885,-77.4101,-1331.1136,1689.0787,2.8137,12.0
1598.9806,9850.7773,9850817.0,8.5,9.5388,9.5388,7.6816,78.9323,229.6063,78.9323,0.0,nan,49.0317,78.9847,7.6816,5.6113,nan,nan,nan,1598.9806,4.5765,0.447,nan,32318.9531,0.433,2.551,7.6816,59.007,-77.1944,-1331.1664,1667.0289,2.9089,12.0
1599.133,9528.8721,9528901.0,8.5,9.2891,9.2891,7.9294,82.5488,229.723,82.5488,0.0,nan,44.6976,73.2571,7.9294,5.7958,nan,nan,nan,1599.1329,4.0996,0.4374,nan,31262.7988,0.4259,2.5807,7.9294,62.8754,-77.0974,-1331.2191,1690.9685,2.7829,12.0
1599.2854,9673.499,9673415.0,8.5,9.2003,9.2003,7.929,82.3198,242.7196,82.3198,0.0,nan,39.604,73.6932,7.929,5.7899,nan,nan,nan,1599.2854,3.6804,0.4164,nan,31736.9258,0.435,2.6126,7.929,62.869,-77.0416,-1331.2719,1752.9186,2.9485,12.0
1599.4378,9525.6562,9525475.0,8.5,9.4345,9.4345,7.8207,84.0646,197.575,84.0646,0.0,nan,35.0818,73.0639,7.8207,5.6889,nan,nan,nan,1599.4377,3.8397,0.3978,nan,31251.5566,0.3895,2.6272,7.8207,61.1634,-77.1314,-1331.3246,1808.9265,2.3503,12.0
1599.5902,8721.2139,8721175.0,8.5,9.7908,9.7908,7.8652,90.9694,184.8728,90.9694,0.0,nan,35.1724,80.0591,7.8652,5.6831,nan,nan,nan,1599.5902,3.5364,0.3986,nan,28612.7754,0.3403,2.6029,7.8652,61.8614,-77.3818,-1331.3773,1899.8806,2.0323,12.0
1599.7426,8294.7725,8294822.0,8.5,9.9007,9.9007,8.1029,93.7502,176.3877,93.7502,0.0,nan,40.3804,77.963,8.1029,5.8092,nan,nan,nan,1599.7426,3.3853,0.4116,nan,27213.9824,0.3031,2.5513,8.1029,65.657,-77.4105,-1331.4301,1982.8911,1.8815,12.0
1599.895,8087.6309,8087707.5,8.5,9.6003,9.6003,8.4054,94.4968,192.4198,94.4968,0.0,nan,44.0863,82.5526,8.4054,5.9725,nan,nan,nan,1599.8949,3.7878,0.4249,nan,26534.4727,0.3411,2.5074,8.4054,70.6508,-77.1525,-1331.4828,2084.8662,2.0363,12.0
1600.0474,7826.498,7826542.5,8.5,9.3066,9.3066,8.5301,96.6255,208.445,96.6255,0.0,nan,46.0205,82.0862,8.5301,6.0034,nan,nan,nan,1600.0474,3.7042,0.4282,nan,25677.6328,0.3632,2.4811,8.5301,72.7626,-77.0006,-1331.5356,2181.8728,2.1572,12.0
